시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수,nearest_er_hpid_1st,nearest_er_travel_time_1st,nearest_er_hpid_2nd,nearest_er_travel_time_2nd,nearest_er_hpid_3rd,nearest_er_travel_time_3rd,nearest_er_hpid_center,nearest_er_travel_time_center,측정시각
경북,구미시,선산읍,39119,경상북도 구미시 선산읍 선산중앙로 71-1,선산읍행정복지센터,128.298975,36.242976,4719025000,13658,A2700007,25.612,A2700013,26.5602,A2700015,30.0596,A2700007,25.612,20241114_111148
경북,구미시,선주원남동,39210,경상북도 구미시 봉곡로 42,선주원남동주민센터,128.3102,36.1425904,4719056500,36925,A2700007,13.9692,A2700013,19.2077,A2700066,25.8814,A2700007,13.9829,20241114_111149
경북,구미시,송정동,39280,경상북도 구미시 송원동로 10,송정동주민센터,128.3471819,36.1185139,4719051000,23346,A2700007,5.261,A2700013,11.1268,A2700015,18.9592,A2700007,5.261,20241114_111150
경북,구미시,신평1동,39237,경상북도 구미시 칠성로 32,신평1동주민센터,128.359275,36.1209071,4719059000,4640,A2700007,6.4267,A2700013,10.0457,A2700015,17.606,A2700007,6.4267,20241114_111151
경북,구미시,신평2동,39250,경상북도 구미시 신비로7길 9,신평2동주민센터,128.3657125,36.1231654,4719060000,2947,A2700007,10.4575,A2700013,11.3418,A2700015,17.3931,A2700007,10.4575,20241114_111152
경북,구미시,양포동,39184,경상북도 구미시 산호대로35길 6,양포동주민센터,128.4258,36.1369821,4719069000,44680,A2700013,13.5367,A2700015,15.3691,A2700007,18.7352,A2700013,13.5367,20241114_111154
경북,구미시,옥성면,39102,경상북도 구미시 옥성면 주아령로 415,옥성면행정복지센터,128.278775,36.295783,4719032000,1620,A2700063,24.8209,A2700009,26.5759,A2700011,28.6531,A2700007,33.3722,20241114_111155
경북,구미시,원평동,39227,경상북도 구미시 구미중앙로25길 20,원평동주민센터,128.3400005,36.127033,4719053500,9512,A2700007,7.1991,A2700013,14.7837,A2700015,21.2766,A2700007,7.1991,20241114_111156
경북,구미시,인동동,39434,경상북도 구미시 인동15길 42,인동동주민센터,128.4291963,36.1042563,4719067000,46096,A2700015,7.1871,A2700013,16.012,A2700007,20.2705,A2700013,15.925,20241114_111157
경북,구미시,임오동,39351,경상북도 구미시 임은길 61,임오동주민센터,128.369238,36.089282,4719066000,17523,A2700013,6.2063,A2700007,11.4778,A2700066,17.8298,A2700013,6.2063,20241114_111158
경북,구미시,장천면,39453,경상북도 구미시 장천면 강동로 184,장천면행정복지센터,128.4951,36.125907,4719036000,2780,A2700015,20.7264,A2700013,22.1029,A1300010,22.9949,A2700013,22.1025,20241114_111159
경북,구미시,지산동,39192,경상북도 구미시 선산대로 105,지산동주민센터,128.3458125,36.1394321,4719055500,1868,A2700007,9.1803,A2700013,15.1254,A2700015,23.8428,A2700007,9.1803,20241114_111200
경북,구미시,진미동,39397,경상북도 구미시 이계북로 149,진미동주민센터,128.4186119,36.1060634,4719068000,16532,A2700015,4.4039,A2700013,9.4545,A2700007,15.3134,A2700013,9.4545,20241114_111203
경북,구미시,해평면,39154,경상북도 구미시 해평면 강동로 1672,해평면행정복지센터,128.391288,36.199835,4719034000,3683,A2700015,21.7371,A2700013,22.0352,A2700007,22.4701,A2700007,22.4701,20241114_111204
경북,구미시,형곡1동,39293,경상북도 구미시 경은로 52,형곡1동주민센터,128.334438,36.114007,4719058200,12799,A2700007,4.2636,A2700013,12.8803,A2700015,23.2067,A2700007,4.2636,20241114_111205
경북,구미시,형곡2동,39318,경상북도 구미시 형곡로 180,형곡2동주민센터,128.3355323,36.1062452,4719058300,15455,A2700007,5.4948,A2700013,10.2463,A2700015,20.481,A2700007,5.4948,20241114_111206
경북,김천시,감문면,39512,경상북도 김천시 감문면 감문로 1055,감문면행정복지센터,128.1810064,36.2142223,4715035000,3114,A2700012,17.68,A2700018,18.1549,A2700007,32.4145,A2700012,17.68,20241114_111207
경북,김천시,감천면,39681,경상북도 김천시 감천면 금감로 1552,감천면행정복지센터,128.1255005,36.0659251,4715039000,1791,A2700018,10.9704,A2700012,13.2223,A2700030,33.8882,A2700012,13.2223,20241114_111208
경북,김천시,개령면,39504,경상북도 김천시 개령면 동부길59-14,개령면행정복지센터,128.1861813,36.1676998,4715034000,2241,A2700018,11.5013,A2700012,11.7933,A2700007,26.3214,A2700012,11.7933,20241114_111209
경북,김천시,구성면,39685,경상북도 김천시 구성면 상좌원1길 16,구성면행정복지센터,128.0474332,36.0327241,4715041000,2616,A2700018,18.1881,A2700012,20.779,A2700030,41.3414,A2700012,20.779,20241114_111210
경북,김천시,남면,39661,경상북도 김천시 남면 옥산길 44,남면행정복지센터,128.189496,36.1079173,4715032000,2944,A2700018,13.8606,A2700012,13.9374,A2700030,26.8631,A2700012,13.9374,20241114_111212
경북,김천시,농소면,39659,경상북도 김천시 농소면 농남로 42,농소면행정복지센터,128.1723227,36.1060922,4715031000,3089,A2700018,11.071,A2700012,11.1212,A2700030,25.4827,A2700012,11.1212,20241114_111213
경북,김천시,대곡동,39629,경상북도 김천시 부곡길 2,대곡동행정복지센터,128.0892426,36.1244724,4715059500,20248,A2700018,9.3063,A2700012,9.7441,A2700011,35.579,A2700012,9.7441,20241114_111214
경북,김천시,대덕면,39698,경상북도 김천시 대덕면 남김천대로 721,대덕면행정복지센터,127.9686561,35.9179469,4715044000,2181,A2700018,30.7379,A2700012,33.4179,A2700030,48.4899,A2700012,33.4179,20241114_111215
경북,김천시,대신동,39547,경상북도 김천시 신양1길 22,대신동행정복지센터,128.1158592,36.1353069,4715057500,23846,A2700012,3.5149,A2700018,6.0294,A2700011,32.9298,A2700012,3.5149,20241114_111216
경북,김천시,대항면,39564,경상북도 김천시 대항면 황악로 1563,대항면행정복지센터,128.0221239,36.1244378,4715038000,3185,A2700018,18.7272,A2700012,19.356,A2700011,36.9792,A2700012,19.356,20241114_111217
경북,김천시,봉산면,39563,경상북도 김천시 봉산면 예지송정길 11,봉산면행정복지센터,128.0602698,36.1414787,4715037000,2854,A2700012,12.5959,A2700018,13.1482,A2700011,31.2348,A2700012,12.5959,20241114_111218
경북,김천시,부항면,39689,경상북도 김천시 부항면 부항로 834,부항면행정복지센터,127.955109,35.990228,4715043000,1214,A2700018,29.765,A2700012,32.3156,A2700030,53.9271,A2700012,32.3156,20241114_111219
경북,김천시,아포읍,39674,경상북도 김천시 아포읍 국사길 63,아포읍행정복지센터,128.253401,36.1598889,4715025000,7633,A2700018,18.6705,A2700012,18.9331,A2700007,19.5911,A2700007,19.5731,20241114_111220
경북,김천시,양금동,39618,경상북도 김천시 강변로 178,양금동행정복지센터,128.1233942,36.110466,4715056500,3472,A2700018,4.4393,A2700012,8.0385,A2700030,34.4861,A2700012,8.0385,20241114_111221
경북,김천시,어모면,39504,경상북도 김천시 어모면 어모로 279,어모면행정복지센터,128.1187498,36.1805798,4715036000,3993,A2700012,10.0833,A2700018,14.1874,A2700011,27.2066,A2700012,10.0833,20241114_111222
경북,김천시,율곡동,39660,경상북도 김천시 혁신4로 21,율곡동행정복지센터,128.1837472,36.1213716,4715064000,23378,A2700018,13.0482,A2700012,13.3137,A2700007,28.4942,A2700012,13.3137,20241114_111223
경북,김천시,자산동,39578,경상북도 김천시 용암로 27,자산동행정복지센터,128.127875,36.1222487,4715051600,5982,A2700018,1.1055,A2700012,5.6216,A2700030,35.4245,A2700012,5.6216,20241114_111224
경북,김천시,조마면,39693,경상북도 김천시 조마면 강곡1길 32,조마면행정복지센터,128.099025,36.03495,4715040000,2085,A2700018,15.4045,A2700012,17.8994,A2700030,37.9197,A2700012,17.899,20241114_111225
경북,김천시,증산면,39696,경상북도 김천시 증산면 증산로 945-7,증산면행정복지센터,128.0352033,35.9019768,4715045000,965,A2700018,40.2539,A2700030,40.6435,A2700012,42.927,A2700012,42.927,20241114_111227
경북,김천시,지례면,39691,경상북도 김천시 지례면 상부길 101,지례면행정복지센터,128.02665,35.984793,4715042000,1397,A2700018,22.4926,A2700012,25.2082,A2700030,49.197,A2700012,25.2082,20241114_111228
경북,김천시,지좌동,39647,경상북도 김천시 영남대로 1940,지좌동행정복지센터,128.1423343,36.120007,4715061000,10562,A2700012,6.3885,A2700018,6.4324,A2700030,31.184,A2700012,6.3885,20241114_111229
경북,김천시,평화남산동,39607,경상북도 김천시 평화순환길 291,평화남산동행정복지센터,128.1162617,36.1205621,4715053600,6977,A2700018,6.2317,A2700012,8.4789,A2700011,36.8413,A2700012,8.4789,20241114_111230
경북,문경시,가은읍,36996,경상북도 문경시 가은읍 가은로 123,가은읍행정복지센터,128.0620398,36.6426866,4728025300,3887,A2700006,23.3471,A2700011,39.574,A2700009,39.6992,A2700006,23.3536,20241114_111231
경북,문경시,농암면,37000,경상북도 문경시 농암면 농암길 50,농암면행정복지센터,128.0029384,36.6009478,4728037000,2507,A2700006,23.7838,A2700011,36.9152,A2700009,37.0868,A2700006,23.7739,20241114_111232
경북,문경시,동로면,36902,경상북도 문경시 동로면 벌재장터길 8-7,동로면행정복지센터,128.3149837,36.7733563,4728035000,1945,A2700023,33.4327,A2700006,37.5068,A2700011,54.3995,A2700006,37.5068,20241114_111234
경북,문경시,마성면,36924,경상북도 문경시 마성면 은성로 1661,마성면행정복지센터,128.116675,36.692626,4728036000,3285,A2700006,18.5582,A2700011,33.7134,A2700009,33.8384,A2700006,18.5582,20241114_111236
경북,문경시,문경읍,36916,경상북도 문경시 문경읍 청운로 55,문경읍행정복지센터,128.1070111,36.7373076,4728025000,6707,A2700006,23.3943,A2700011,36.1992,A2700009,36.3728,A2700006,23.4506,20241114_111237
경북,문경시,산북면,36910,경상북도 문경시 산북면 금천로 586,산북면행정복지센터,128.259413,36.656032,4728034000,2585,A2700006,15.5182,A2700023,29.623,A2700011,32.7632,A2700006,15.5182,20241114_111239
경북,문경시,산양면,36935,경상북도 문경시 산양면 불암2길 8-5,산양면행정복지센터,128.258675,36.611732,4728032000,2943,A2700006,11.2299,A2700023,23.0069,A2700011,28.6109,A2700006,11.2299,20241114_111240
경북,문경시,영순면,36942,경상북도 문경시 영순면 산남로 23,영순면행정복지센터,128.235987,36.582083,4728031000,2288,A2700006,10.6313,A2700023,28.0284,A2700011,29.2601,A2700006,10.6313,20241114_111241
경북,문경시,점촌1동,36969,경상북도 문경시 점촌로 54-3,점촌1동행정복지센터,128.1977725,36.5986308,4728057000,5352,A2700006,6.4804,A2700011,25.6183,A2700009,25.6409,A2700006,6.4804,20241114_111242
경북,문경시,점촌2동,36949,경상북도 문경시 중앙로 50,점촌2동행정복지센터,128.1961082,36.5900855,4728058000,6515,A2700006,4.4587,A2700011,24.5448,A2700009,24.5758,A2700006,4.4587,20241114_111242
경북,문경시,점촌3동,36962,경상북도 문경시 신흥로 254,점촌3동행정복지센터,128.2065781,36.6029838,4728059000,8480,A2700006,6.8365,A2700009,24.6841,A2700011,24.6852,A2700006,6.8365,20241114_111243
경북,문경시,점촌4동,36991,경상북도 문경시 공평로 71,점촌4동행정복지센터,128.1823,36.605532,4728060000,2914,A2700006,7.7579,A2700011,26.3749,A2700009,26.4231,A2700006,7.7579,20241114_111245
경북,문경시,점촌5동,36978,경상북도 문경시 매봉로 65,점촌5동행정복지센터,128.1800782,36.590444,4728061000,15841,A2700006,4.3979,A2700011,23.0337,A2700009,23.1215,A2700006,4.3979,20241114_111246
경북,문경시,호계면,36929,경상북도 문경시 호계면 막곡장터길 11,호계면행정복지센터,128.2058423,36.6312721,4728033000,2295,A2700006,10.6043,A2700023,27.7322,A2700011,27.9116,A2700006,10.6043,20241114_111247
경북,봉화군,명호면,36252,경상북도 봉화군 명호면 도천길 18 ,명호면행정복지센터,128.8995404,36.8586687,4792037000,2112,A2700071,24.2604,A2700001,48.8502,A2700004,50.4215,A2700004,50.4215,20241114_111248
경북,봉화군,물야면,36202,경상북도 봉화군 물야면 문수로 991,물야면행정복지센터,128.7358042,36.9751835,4792031000,2837,A2700071,13.3811,A2702752,28.2351,A2700020,28.7427,A2700004,56.0309,20241114_111249
경북,봉화군,법전면,36219,경상북도 봉화군 법전면 법전로 100 ,법전면행정복지센터,128.8769326,36.910752,4792033000,1902,A2700071,16.5263,A2700020,24.743,A2700031,25.282,A2700004,52.5497,20241114_111250
경북,봉화군,봉성면,36230,경상북도 봉화군 봉성면 옥마로 23 ,봉성면행정복지센터,128.81805,36.885924,4792032000,1912,A2700071,13.4852,A2702752,23.5783,A2700020,24.1933,A2700004,52.525,20241114_111252
경북,봉화군,봉화읍,36238,경상북도 봉화군 봉화읍 내성로3길 9,봉화읍행정복지센터,128.7395875,36.8876904,4792025000,9189,A2700071,3.3502,A2702752,16.4229,A2700020,17.0586,A2700004,44.7979,20241114_111253
경북,봉화군,상운면,36244,경상북도 봉화군 상운면 예봉로 1281 ,상운면행정복지센터,128.755175,36.833815,4792038000,1625,A2700071,13.4022,A2702752,22.2094,A2700020,22.882,A2700004,34.2879,20241114_111254
경북,봉화군,석포면,36272,경상북도 봉화군 석포면 석포로1길 55 ,석포면행정복지센터,129.0651481,37.0486623,4792039000,1798,A2700071,54.7572,A2700052,68.2418,A2700026,86.1955,A2700004,90.1243,20241114_111255
경북,봉화군,소천면,36266,경상북도 봉화군 소천면 소천로 1294 ,소천면행정복지센터,129.0030884,36.9377006,4792035000,2090,A2700071,29.662,A2700026,60.0659,A2700004,63.4144,A2700004,65.2101,20241114_111255
경북,봉화군,재산면,36262,경상북도 봉화군 재산면 대내골길 4,재산면행정복지센터,128.9620772,36.816085,4792036000,1413,A2700071,37.456,A2700026,40.4962,A2700001,53.5757,A2700004,54.9481,20241114_111256
경북,봉화군,춘양면,36216,경상북도 봉화군 춘양면 의양로5길 19 ,춘양면행정복지센터,128.914875,36.935118,4792034000,4204,A2700071,21.8408,A2700031,30.5624,A2700004,56.16,A2700014,59.054,20241114_111259
경북,상주시,계림동,37176,경상북도 상주시 냉림1길 50,계림동행정복지센터,128.164288,36.422093,4725054000,8822,A2700009,2.4982,A2700011,5.2377,A2700006,22.974,A2700006,22.9549,20241114_111300
경북,상주시,공검면,37132,경상북도 상주시 공검면 비재로 1308,공검면행정복지센터,128.158638,36.51215,4725045000,2007,A2700006,11.77,A2700011,14.9958,A2700009,15.0881,A2700006,11.77,20241114_111301
경북,상주시,공성면,37267,경상북도 상주시 공성면 공성중앙로 67,공성면행정복지센터,128.0924754,36.283428,4725035000,3791,A2700012,17.8025,A2700011,19.185,A2700009,21.6657,A2700012,17.8025,20241114_111302
경북,상주시,낙동면,37249,경상북도 상주시 낙동면 상촌1길 29,낙동면행정복지센터,128.248125,36.374982,4725033000,3759,A2700009,17.0161,A2700063,19.531,A2700011,19.8361,A2700006,26.0444,20241114_111303
경북,상주시,남원동,37200,경상북도 상주시 중앙로 132,남원동행정복지센터,128.1525784,36.4154898,4725052000,11163,A2700011,1.2976,A2700009,4.054,A2700006,20.7987,A2700006,20.808,20241114_111304
경북,상주시,내서면,37150,경상북도 상주시 내서면 신촌2길 8,내서면행정복지센터,128.0675678,36.4122846,4725037000,1804,A2700011,11.9007,A2700009,14.4556,A2700006,29.6655,A2700006,29.653,20241114_111305
경북,상주시,동문동,37233,경상북도 상주시 복룡2길 23,동문동행정복지센터,128.169138,36.41741,4725055000,7441,A2700011,6.6848,A2700009,6.9619,A2700006,22.9095,A2700006,22.9196,20241114_111306
경북,상주시,동성동,37232,경상북도 상주시 성동새싹길 42,동성동행정복지센터,128.16975,36.415315,4725056000,3249,A2700011,6.7343,A2700009,6.8353,A2700006,27.0367,A2700006,27.0367,20241114_111307
경북,상주시,모동면,37271,경상북도 상주시 모동면 용호3길 5,모동면행정복지센터,127.9594085,36.3201456,4725038000,2513,A2700011,33.1689,A2700009,35.8832,A2700012,37.5848,A2700012,37.5893,20241114_111308
경북,상주시,모서면,37275,경상북도 상주시 모서면 중화로 901,모서면행정복지센터,127.96005,36.342465,4725039000,2345,A2700011,30.1959,A2700009,32.868,A2700012,41.1838,A2700012,41.1838,20241114_111309
경북,상주시,북문동,37160,경상북도 상주시 북천로 63,북문동행정복지센터,128.157775,36.429026,4725053000,9194,A2700009,3.3091,A2700011,5.6782,A2700006,19.9827,A2700006,19.9827,20241114_111310
경북,상주시,사벌국면,37127,경상북도 상주시 사벌국면 덕담1길 39,사벌국면행정복지센터,128.208587,36.466368,4725032500,3651,A2700009,13.5126,A2700011,15.8481,A2700006,19.617,A2700006,19.6415,20241114_111311
경북,상주시,신흥동,37218,경상북도 상주시 상산로 141,신흥동행정복지센터,128.1599339,36.4035959,4725057000,8472,A2700011,5.0544,A2700009,9.0514,A2700006,26.9812,A2700006,26.9812,20241114_111312
경북,상주시,외남면,37259,경상북도 상주시 외남면 석단로 932,외남면행정복지센터,128.0894125,36.3574404,4725036000,1505,A2700011,16.5568,A2700009,19.1177,A2700012,26.4589,A2700012,26.4589,20241114_111314
경북,상주시,외서면,37136,경상북도 상주시 외서면 가곡1길 2,외서면행정복지센터,128.108138,36.479326,4725043000,2515,A2700011,17.5247,A2700009,18.0185,A2700006,21.4798,A2700006,21.4798,20241114_111315
경북,상주시,은척면,37104,경상북도 상주시 은척면 봉중2길 2,은척면행정복지센터,128.071513,36.531725,4725044000,1453,A2700006,22.5446,A2700011,28.4674,A2700009,29.2824,A2700006,22.5557,20241114_111316
경북,상주시,이안면,37107,경상북도 상주시 이안면 양범안룡길 46,이안면행정복지센터,128.1455,36.579433,4725046000,1937,A2700006,8.6417,A2700011,22.8551,A2700009,22.8911,A2700006,8.6417,20241114_111317
경북,상주시,중동면,37245,경상북도 상주시 중동면 공산로 9,중동면행정복지센터,128.2715375,36.4263263,4725031000,1295,A2700009,16.7272,A2700011,19.2061,A2700063,22.988,A2700006,24.5785,20241114_111318
경북,상주시,청리면,37255,경상북도 상주시 청리면 원장1길 12,청리면행정복지센터,128.130563,36.338624,4725034000,2416,A2700011,14.0299,A2700009,16.4816,A2700012,21.9137,A2700012,21.9074,20241114_111319
경북,상주시,함창읍,37115,경상북도 상주시 함창읍 함창중앙로 135    ,함창읍행정복지센터,128.179438,36.570192,4725025000,6156,A2700006,7.1036,A2700011,21.2213,A2700009,21.2464,A2700006,7.1036,20241114_111321
경북,상주시,화남면,37137,경상북도 상주시 화남면 평온동관로 3,화남면행정복지센터,127.905575,36.448318,4725047000,796,A2700011,28.4555,A2700009,31.1648,A2700012,42.461,A2700012,42.461,20241114_111322
경북,상주시,화동면,37146,경상북도 상주시 화동면 이소1길 42-5,화동면행정복지센터,127.954175,36.389532,4725040000,1873,A2700011,25.5273,A2700009,27.9814,A2700006,43.1586,A2700012,48.9279,20241114_111323
경북,상주시,화북면,37102,경상북도 상주시 화북면 문장로 1739,화북면행정복지센터,127.9172092,36.5632573,4725042000,1454,A2700006,36.1804,A2700011,41.6338,A2700009,44.2705,A2700006,36.1804,20241114_111325
경북,상주시,화서면,37139,경상북도 상주시 화서면 화령로 45,화서면행정복지센터,127.951397,36.4454358,4725041000,2841,A2700011,24.5921,A2700009,27.3599,A2700012,38.8797,A2700006,43.6162,20241114_111326
경북,성주군,가천면,40060,경상북도 성주군 가천면 가천로 63,가천면행정복지센터,128.1662,35.884407,4784034000,1932,A2700030,13.5324,A2700070,21.7715,A2700018,36.4537,A2700012,38.7241,20241114_111327
경북,성주군,금수강산면,40059,경상북도 성주군 금수면 성주로 1883,금수면행정복지센터,128.1760221,35.9195131,4784035500,1173,A2700030,16.5741,A2700070,25.4697,A2700018,32.6532,A2700012,34.9016,20241114_111328
경북,성주군,대가면,40056,경상북도 성주군 대가면 동강한강로 891,대가면행정복지센터,128.2287603,35.9103532,4784036000,2242,A2700030,8.0138,A2700070,25.5041,A2700012,33.7918,A2700013,32.7178,20241114_111329
경북,성주군,벽진면,40002,경상북도 성주군 벽진면 수촌길 12,벽진면행정복지센터,128.2164631,35.9485247,4784037000,2927,A2700030,10.7322,A2700070,31.6669,A2700018,35.9237,A2700012,37.3154,20241114_111330
경북,성주군,선남면,40045,경상북도 성주군 선남면 관화길 96,선남면행정복지센터,128.351788,35.900857,4784031000,5954,A2700030,9.3971,A2700066,19.308,A1300003,20.8119,A2700013,32.6208,20241114_111331
경북,성주군,성주읍,40029,경상북도 성주군 성주읍 성주읍1길 13,성주읍행정복지센터,128.2896145,35.918964,4784025000,13212,A2700030,1.4148,A2700066,14.9863,A2700013,27.8896,A2700013,27.8896,20241114_111333
경북,성주군,수륜면,40064,경상북도 성주군 수륜면 참별로 915,수륜면행정복지센터,128.192388,35.832983,4784033000,3160,A2700030,16.1878,A2700070,17.4259,A2700012,40.801,A2700012,40.801,20241114_111334
경북,성주군,용암면,40053,경상북도 성주군 용암면 운용로 1031,용암면행정복지센터,128.336856,35.8363443,4784032000,3557,A2700030,16.6264,A2700070,18.2697,A1300003,23.8972,A1300003,23.8972,20241114_111335
경북,성주군,월항면,40038,경상북도 성주군 월항면 주산로 366,월항면행정복지센터,128.3158,35.94561,4784039000,3165,A2700030,6.819,A2700066,12.4198,A2700013,25.3319,A2700013,25.3319,20241114_111339
경북,성주군,초전면,40013,경상북도 성주군 초전면 대장길 107,초전면행정복지센터,128.263313,35.974626,4784038000,4269,A2700030,10.4066,A2700066,22.5726,A2700013,35.9327,A2700013,35.9327,20241114_111341
경북,안동시,강남동,36747,경상북도 안동시 강남5길 185,강남동행정복지센터,128.7271351,36.5486899,4717069000,10436,A2700014,7.3741,A2700004,7.9422,A2700001,9.9705,A2700004,7.9422,20241114_111342
경북,안동시,길안면,36735,경상북도 안동시 길안면 길안청송로 3,길안면행정복지센터,128.8943801,36.4559559,4717039000,2563,E2700554,18.2737,A2700014,23.1409,A2700001,25.0462,A2700014,23.1409,20241114_111343
경북,안동시,남선면,36741,경상북도 안동시 남선면 충효로 3866,남선면행정복지센터,128.769837,36.526192,4717037000,1975,A2700014,13.6947,A2700001,15.5709,A2700004,16.0833,A2700014,13.6947,20241114_111344
경북,안동시,남후면,36755,경상북도 안동시 남후면 남일로 1465-9,남후면행정복지센터,128.6899618,36.5236437,4717036000,1622,A2700014,7.1216,A2700004,12.5139,A2700001,14.5333,A2700014,7.1216,20241114_111345
경북,안동시,녹전면,36601,경상북도 안동시 녹전면 녹전로 713,녹전면행정복지센터,128.7737125,36.7428429,4717043000,1603,A2700071,27.7741,A2700004,27.9857,A2700031,28.5577,A2700004,32.4912,20241114_111346
경북,안동시,도산면,36604,경상북도 안동시 도산면 퇴계로 2580,도산면행정복지센터,128.8338223,36.7451538,4717042000,1414,A2700001,28.2012,A2700004,29.8315,A2700071,37.8042,A2700004,29.8315,20241114_111348
경북,안동시,명륜동,36679,경상북도 안동시 퇴계로 221,명륜동행정복지센터,128.7330018,36.5767071,4717052000,4616,A2700001,3.8614,A2700004,5.3582,A2700014,13.7991,A2700004,5.3582,20241114_111348
경북,안동시,북후면,36614,경상북도 안동시 북후면 북평로 877 ,북후면행정복지센터,128.7022829,36.6850376,4717032000,2772,A2700004,17.598,A2700001,20.0048,A2700014,20.7461,A2700004,21.9528,20241114_111349
경북,안동시,서구동,36671,경상북도 안동시 안기천로 78,서구동행정복지센터,128.7174877,36.5643392,4717058500,8356,A2700004,3.8124,A2700001,6.209,A2700014,8.7258,A2700004,3.8124,20241114_111350
경북,안동시,서후면,36616,경상북도 안동시 서후면 서후중앙길 20 ,서후면행정복지센터,128.66385,36.6169571,4717033000,3687,A2700014,15.2223,A2700004,17.748,A2700001,20.0095,A2700014,15.2223,20241114_111351
경북,안동시,송하동,36641,경상북도 안동시 송하1길 60,송하동행정복지센터,128.6942669,36.5703591,4717066000,15448,A2700004,8.0048,A2700014,8.7697,A2700001,13.5363,A2700014,8.7697,20241114_111352
경북,안동시,안기동,36626,경상북도 안동시 제비원로 355,안기동행정복지센터,128.7142953,36.5829861,4717063000,5877,A2700004,4.7276,A2700001,7.6646,A2700014,12.8366,A2700004,4.6611,20241114_111353
경북,안동시,예안면,36608,경상북도 안동시 예안면 임예로 1918,예안면행정복지센터,128.8851267,36.6612822,4717041000,1663,A2700001,28.7291,A2700004,30.3373,A2700014,38.7523,A2700004,30.3373,20241114_111355
경북,안동시,옥동,36664,경상북도 안동시 옥동3길 27,옥동행정복지센터,128.7017555,36.5614968,4717065000,20299,A2700014,5.6675,A2700001,10.3154,A2700004,10.5146,A2700014,5.6675,20241114_111356
경북,안동시,와룡면,36611,경상북도 안동시 와룡면 퇴계로 823 ,와룡면행정복지센터,128.766413,36.61644,4717031000,3777,A2700001,11.8741,A2700004,13.5398,A2700014,21.5281,A2700004,13.5398,20241114_111356
경북,안동시,용상동,36712,경상북도 안동시 전거리1길 93,용상동행정복지센터,128.749587,36.55915,4717055500,24445,A2700001,6.7566,A2700004,9.1871,A2700014,15.1331,A2700004,9.1871,20241114_111358
경북,안동시,일직면,36756,경상북도 안동시 일직면 중앙통길 12,일직면행정복지센터,128.659562,36.475301,4717035000,2438,A2700014,13.6454,A2700004,18.421,A2700001,20.3285,A2700014,13.6454,20241114_111359
경북,안동시,임동면,36732,경상북도 안동시 임동면 편항1길 11,임동면행정복지센터,128.9175764,36.5688502,4717040000,1623,A2700001,28.9237,A2700014,30.0002,E2700554,30.5188,A2700014,30.0002,20241114_111400
경북,안동시,임하면,36738,경상북도 안동시 임하면 충효로 3254,임하면행정복지센터,128.8310079,36.5247368,4717038000,2599,A2700014,16.0768,A2700001,17.9135,A2700004,18.2666,A2700014,16.0983,20241114_111401
경북,안동시,중구동,36704,경상북도 안동시 서동문로 238,중구동행정복지센터,128.7376925,36.564776,4717051000,4864,A2700001,2.2971,A2700004,4.3013,A2700014,13.3796,A2700004,4.3013,20241114_111402
경북,안동시,태화동,36676,경상북도 안동시 태화중앙로 100,태화동행정복지센터,128.7139328,36.5611262,4717060000,12157,A2700004,4.5267,A2700001,6.6682,A2700014,8.3637,A2700004,4.5267,20241114_111403
경북,안동시,평화동,36647,경상북도 안동시 평화3길 5,평화동행정복지센터,128.7131293,36.5691268,4717062000,5868,A2700004,3.6655,A2700001,7.2567,A2700014,12.0471,A2700004,3.6655,20241114_111403
경북,안동시,풍산읍,36621,경상북도 안동시 풍산읍 풍산중앙길 99,풍산읍행정복지센터,128.572025,36.580125,4717025000,6031,A2700023,16.4801,A2700014,19.0928,A2700004,21.6602,A2700014,19.0983,20241114_111404
경북,안동시,풍천면,36760,경상북도 안동시 풍천면 지풍로 1471 ,풍천면행정복지센터,128.506525,36.5561917,4717034000,7215,A2700023,21.4962,A2700014,28.3622,A2700063,39.4211,A2700014,28.3622,20241114_111405
경북,영덕군,강구면,36456,경상북도 영덕군 강구면 동해대로 4526,강구면행정복지센터,129.3786138,36.361843,4777031000,5667,A2700008,41.2442,A2702563,42.444,A2700005,44.5504,A2700016,46.5025,20241114_111407
경북,영덕군,남정면,36463,경상북도 영덕군 남정면 진불길 43,남정면행정복지센터,129.3723663,36.2859938,4777032000,2209,A2700008,30.7915,A2702563,31.975,A2700005,34.2499,A2700016,36.0546,20241114_111409
경북,영덕군,달산면,36448,경상북도 영덕군 달산면 팔각산로 1829,달산면행정복지센터,129.3032598,36.3990698,4777033000,1056,A2700008,52.4435,A2702563,53.4937,A2700005,55.8022,A2700016,57.4985,20241114_111412
경북,영덕군,병곡면,36404,경상북도 영덕군 병곡면 병곡길 72,병곡면행정복지센터,129.410625,36.6023737,4777037000,2559,A2700052,36.5243,A2700026,48.2525,A2700008,58.8126,A2700016,63.9327,20241114_111413
경북,영덕군,영덕읍,36439,경상북도 영덕군 영덕읍 우곡길 62,영덕읍행정복지센터,129.3724067,36.4096229,4777025000,10239,A2700008,44.3794,A2702563,45.4722,A2700005,47.8097,A2700016,49.5745,20241114_111415
