시도,시군구,읍면동,우편번호,주소,센터명,경도,위도,행정구역코드,인구수,nearest_er_hpid_1st,nearest_er_travel_time_1st,nearest_er_hpid_2nd,nearest_er_travel_time_2nd,nearest_er_hpid_3rd,nearest_er_travel_time_3rd,nearest_er_hpid_center,nearest_er_travel_time_center,측정시각
대구,서구,비산5동,41718,대구광역시 서구 달서천로65길 17,비산5동행정복지센터,128.5696192,35.8863039,2717059000,5211,A1300008,11.8269,A1303386,13.7148,A1300076,16.4122,A1300009,16.2047,20241110_184638
대구,서구,비산6동,41782,대구광역시 서구 문화로67길 3,비산6동행정복지센터,128.569075,35.87629,2717060000,6748,A1303386,9.5469,A1300008,10.4046,A1300076,13.6597,A1300009,16.4358,20241110_184639
대구,서구,비산7동,41709,대구광역시 서구 염색공단로5길 4,비산7동행정복지센터,128.553558,35.8879427,2717061000,8532,A1300007,11.6342,A1300005,13.8703,A1300110,15.3149,A1300009,16.4016,20241110_184640
대구,서구,상중이동,41842,대구광역시 서구 당산로 343,상중이동행정복지센터,128.5461141,35.8669758,2717067500,17991,A1300007,4.0164,A1300110,6.8251,A1300006,6.8658,A1300004,13.2556,20241110_184642
대구,서구,원대동,41716,대구광역시 서구 달서로 257,원대동행정복지센터,128.5734662,35.8853501,2717069500,10235,A1303386,12.0665,A1300008,13.3578,A1300076,16.1894,A1300009,16.3249,20241110_184644
대구,서구,평리1동,41787,대구광역시 서구 문화로 280,평리1동행정복지센터,128.5632042,35.8756068,2717062000,6760,A1303386,9.7524,A1300007,11.7008,A1300076,13.8531,A1300009,16.0924,20241110_184645
대구,서구,평리2동,41813,대구광역시 서구 국채보상로60길 6,평리2동행정복지센터,128.563644,35.8712267,2717063000,7258,A1303386,9.0506,A1300110,11.2197,A1300076,11.4376,A1300009,18.6726,20241110_184646
대구,서구,평리3동,41772,대구광역시 서구 문화로 261,평리3동행정복지센터,128.5613061,35.8759617,2717064000,12524,A1300007,10.9846,A1303386,12.3452,A1300110,13.5473,A1300009,16.6884,20241110_184647
대구,서구,평리4동,41828,대구광역시 서구 국채보상로46길 37-3,평리4동행정복지센터,128.5568122,35.8673387,2717065000,16016,A1300007,8.5035,A1300110,8.601,A1300006,8.6416,A1300009,21.7586,20241110_184648
대구,서구,평리5동,41769,대구광역시 서구 국채보상로 151(임시청사),평리5동행정복지센터,128.5506009,35.8742198,2717066000,8568,A1300007,7.3319,A1300110,9.8527,A1300006,10.7335,A1300004,13.0488,20241110_184649
