hpid1,hpid2,travel_time,측정시각
A1300033,A1300003,20.4562,241031_003737
A1300033,A1300004,13.7711,241031_003737
A1300033,A1300005,16.3611,241031_003737
A1300033,A1300006,18.2275,241031_003737
A1300033,A1300007,19.2589,241031_003737
A1300033,A1300008,6.5933,241031_003737
A1300033,A1300009,9.1945,241031_003737
A1300033,A1300010,17.1585,241031_003737
A1300033,A1300011,16.223,241031_003737
A1300033,A1300018,15.0769,241031_003737
A1300033,A1300034,11.6004,241031_003737
A1300033,A1300038,18.3441,241031_003737
A1300033,A1300045,14.4142,241031_003737
A1300033,A1300076,12.1215,241031_003737
A1300033,A1300081,19.637,241031_003737
A1300033,A1300110,18.2473,241031_003737
A1300033,A1303386,10.5795,241031_003737
A1300033,A1303449,29.4078,241031_003737
A1300033,A2700001,72.7548,241031_003737
A1300033,A2700002,63.4452,241031_003737
A1300033,A2700003,56.0682,241031_003737
A1300033,A2700004,71.5462,241031_003737
A1300033,A2700005,61.9701,241031_003737
A1300033,A2700006,72.9046,241031_003737
A1300033,A2700007,37.6802,241031_003737
A1300033,A2700008,56.2487,241031_003737
A1300033,A2700009,64.634,241031_003737
A1300033,A2700011,67.3115,241031_003737
A1300033,A2700012,52.32,241031_003737
A1300033,A2700013,35.1617,241031_003737
A1300033,A2700014,66.6294,241031_003737
A1300033,A2700015,41.3545,241031_003737
A1300033,A2700016,59.8142,241031_003737
A1300033,A2700017,41.265,241031_003737
A1300033,A2700018,51.7661,241031_003737
A1300033,A2700019,25.4975,241031_003737
A1300033,A2700020,85.2688,241031_003737
A1300033,A2700023,79.6983,241031_003737
A1300033,A2700026,103.2648,241031_003737
A1300033,A2700030,37.1011,241031_003737
A1300033,A2700031,86.8254,241031_003737
A1300033,A2700036,27.0296,241031_003737
A1300033,A2700038,33.4209,241031_003737
A1300033,A2700052,145.0466,241031_003737
A1300033,A2700063,62.1004,241031_003737
A1300033,A2700066,27.1749,241031_003737
A1300033,A2700070,36.6474,241031_003737
A1300033,A2700071,98.6837,241031_003737
A1300033,A2700097,55.1102,241031_003737
A1300033,A2702563,63.7035,241031_003737
A1300033,A2702752,84.9299,241031_003737
A1300033,E2700553,329.8758,241031_003737
A1300033,E2700554,76.9336,241031_003737
A1300034,A1300001,4.7815,241031_003737
A1300034,A1300002,14.2891,241031_003737
A1300034,A1300003,18.5561,241031_003737
A1300034,A1300004,3.0288,241031_003737
A1300034,A1300005,19.5525,241031_003737
A1300034,A1300006,11.1094,241031_003737
A1300034,A1300007,12.4811,241031_003737
A1300034,A1300008,14.0952,241031_003737
A1300034,A1300009,16.8205,241031_003737
A1300034,A1300010,24.4715,241031_003737
A1300034,A1300011,11.2365,241031_003737
A1300034,A1300018,24.7474,241031_003737
A1300034,A1300033,14.2019,241031_003737
A1300034,A1300038,11.469,241031_003737
A1300034,A1300045,7.2965,241031_003737
A1300034,A1300076,6.1085,241031_003737
A1300034,A1300081,26.578,241031_003737
A1300034,A1300110,11.566,241031_003737
A1300034,A1303386,9.5291,241031_003737
A1300034,A1303449,24.6094,241031_003737
A1300034,A2700001,74.5806,241031_003737
A1300034,A2700002,72.2756,241031_003737
A1300034,A2700003,64.7297,241031_003737
A1300034,A2700004,73.3419,241031_003737
A1300034,A2700005,70.7976,241031_003737
A1300034,A2700006,76.5957,241031_003737
A1300034,A2700007,41.1464,241031_003737
A1300034,A2700008,64.9858,241031_003737
A1300034,A2700009,68.2188,241031_003737
A1300034,A2700011,70.8368,241031_003737
A1300034,A2700012,55.7586,241031_003737
A1300034,A2700013,38.577,241031_003737
A1300034,A2700014,68.3284,241031_003737
A1300034,A2700015,43.7719,241031_003737
A1300034,A2700016,68.5053,241031_003737
A1300034,A2700017,49.6505,241031_003737
A1300034,A2700018,55.1575,241031_003737
A1300034,A2700019,28.3444,241031_003737
A1300034,A2700020,87.2197,241031_003737
A1300034,A2700023,80.7288,241031_003737
A1300034,A2700026,104.9678,241031_003737
A1300034,A2700030,41.0845,241031_003737
A1300034,A2700031,88.6059,241031_003737
A1300034,A2700036,30.6101,241031_003737
A1300034,A2700038,35.636,241031_003737
A1300034,A2700052,147.1469,241031_003737
A1300034,A2700063,64.7761,241031_003737
A1300034,A2700066,30.3811,241031_003737
A1300034,A2700070,33.1514,241031_003737
A1300034,A2700071,100.524,241031_003737
A1300034,A2700097,63.8151,241031_003737
A1300034,A2702563,72.4887,241031_003737
A1300034,A2702752,86.7728,241031_003737
A1300034,E2700553,334.4512,241031_003737
A1300034,E2700554,79.4757,241031_003737
A1300038,A1300001,14.3063,241031_003737
A1300038,A1300002,18.1714,241031_003737
A1300038,A1300003,13.5684,241031_003737
A1300038,A1300004,14.1807,241031_003737
A1300038,A1300005,18.5665,241031_003737
A1300038,A1300006,13.0808,241031_003737
A1300038,A1300007,15.9951,241031_003737
A1300038,A1300008,23.6717,241031_003737
A1300038,A1300009,21.9039,241031_003737
A1300038,A1300010,22.6393,241031_003737
A1300038,A1300011,8.7324,241031_003737
A1300038,A1300018,28.6618,241031_003737
A1300038,A1300033,19.2796,241031_003737
A1300038,A1300034,13.7456,241031_003737
A1300038,A1300045,8.0035,241031_003737
A1300038,A1300076,14.5055,241031_003737
A1300038,A1300081,25.8894,241031_003737
A1300038,A1300110,13.5128,241031_003737
A1300038,A1303386,20.1325,241031_003737
A1300038,A1303449,16.544,241031_003737
A1300038,A2700001,72.9029,241031_003737
A1300038,A2700002,70.5003,241031_003737
A1300038,A2700003,63.1979,241031_003737
A1300038,A2700004,71.7351,241031_003737
A1300038,A2700005,69.0714,241031_003737
A1300038,A2700006,74.6211,241031_003737
A1300038,A2700007,39.5279,241031_003737
A1300038,A2700008,63.4208,241031_003737
A1300038,A2700009,66.4447,241031_003737
A1300038,A2700011,69.0297,241031_003737
A1300038,A2700012,54.3652,241031_003737
A1300038,A2700013,37.0212,241031_003737
A1300038,A2700014,66.8217,241031_003737
A1300038,A2700015,42.502,241031_003737
A1300038,A2700016,66.9887,241031_003737
A1300038,A2700017,49.9828,241031_003737
A1300038,A2700018,53.803,241031_003737
A1300038,A2700019,29.0543,241031_003737
A1300038,A2700020,85.4965,241031_003737
A1300038,A2700023,78.9773,241031_003737
A1300038,A2700026,103.4084,241031_003737
A1300038,A2700030,33.3594,241031_003737
A1300038,A2700031,86.959,241031_003737
A1300038,A2700036,30.6196,241031_003737
A1300038,A2700038,38.5981,241031_003737
A1300038,A2700052,145.3704,241031_003737
A1300038,A2700063,63.2124,241031_003737
A1300038,A2700066,29.0346,241031_003737
A1300038,A2700070,30.4919,241031_003737
A1300038,A2700071,98.7815,241031_003737
A1300038,A2700097,62.3406,241031_003737
A1300038,A2702563,70.8296,241031_003737
A1300038,A2702752,85.1134,241031_003737
A1300038,E2700553,344.2174,241031_003737
A1300038,E2700554,77.9302,241031_003737
A1300045,A1300001,9.6667,241031_003737
A1300045,A1300002,13.904,241031_003737
A1300045,A1300003,16.9538,241031_003737
A1300045,A1300004,6.4041,241031_003737
A1300045,A1300005,18.6196,241031_003737
A1300045,A1300006,9.1534,241031_003737
A1300045,A1300007,11.869,241031_003737
A1300045,A1300008,16.2341,241031_003737
A1300045,A1300009,17.7692,241031_003737
A1300045,A1300010,23.496,241031_003737
A1300045,A1300011,8.4218,241031_003737
A1300045,A1300018,25.7073,241031_003737
A1300045,A1300033,15.1216,241031_003737
A1300045,A1300034,5.733,241031_003737
A1300045,A1300038,7.6682,241031_003737
A1300045,A1300076,6.935,241031_003737
A1300045,A1300081,23.6893,241031_003737
A1300045,A1300110,9.6756,241031_003737
A1300045,A1303386,12.7658,241031_003737
A1300045,A1303449,22.2638,241031_003737
A1300045,A2700001,72.9376,241031_003737
A1300045,A2700002,70.8904,241031_003737
A1300045,A2700003,63.3838,241031_003737
A1300045,A2700004,71.7339,241031_003737
A1300045,A2700005,69.4527,241031_003737
A1300045,A2700006,74.9511,241031_003737
A1300045,A2700007,39.7974,241031_003737
A1300045,A2700008,63.6676,241031_003737
A1300045,A2700009,66.7094,241031_003737
A1300045,A2700011,69.3694,241031_003737
A1300045,A2700012,54.3645,241031_003737
A1300045,A2700013,37.2755,241031_003737
A1300045,A2700014,66.8609,241031_003737
A1300045,A2700015,42.7463,241031_003737
A1300045,A2700016,67.2136,241031_003737
A1300045,A2700017,47.8374,241031_003737
A1300045,A2700018,53.7318,241031_003737
A1300045,A2700019,26.8381,241031_003737
A1300045,A2700020,85.548,241031_003737
A1300045,A2700023,78.9475,241031_003737
A1300045,A2700026,103.4952,241031_003737
A1300045,A2700030,39.63,241031_003737
A1300045,A2700031,86.8369,241031_003737
A1300045,A2700036,28.1282,241031_003737
A1300045,A2700038,36.061,241031_003737
A1300045,A2700052,145.7641,241031_003737
A1300045,A2700063,63.1464,241031_003737
A1300045,A2700066,29.0533,241031_003737
A1300045,A2700070,31.9472,241031_003737
A1300045,A2700071,98.7926,241031_003737
A1300045,A2700097,62.4704,241031_003737
A1300045,A2702563,71.0856,241031_003737
A1300045,A2702752,85.0938,241031_003737
A1300045,E2700553,329.0285,241031_003737
A1300045,E2700554,78.1296,241031_003737
A1300076,A1300001,7.5957,241031_003737
A1300076,A1300002,12.111,241031_003737
A1300076,A1300003,20.823,241031_003737
A1300076,A1300004,6.4101,241031_003737
A1300076,A1300005,22.1593,241031_003737
A1300076,A1300006,10.3602,241031_003737
A1300076,A1300007,11.9672,241031_003737
A1300076,A1300008,11.8763,241031_003737
A1300076,A1300009,17.8222,241031_003737
A1300076,A1300010,25.5985,241031_003737
A1300076,A1300011,17.0176,241031_003737
A1300076,A1300018,25.3202,241031_003737
A1300076,A1300033,15.0062,241031_003737
A1300076,A1300034,7.0475,241031_003737
A1300076,A1300038,14.6114,241031_003737
A1300076,A1300045,10.6711,241031_003737
A1300076,A1300081,25.1683,241031_003737
A1300076,A1300110,10.0437,241031_003737
A1300076,A1303386,7.5315,241031_003737
A1300076,A1303449,29.9301,241031_003737
A1300076,A2700001,78.6869,241031_003737
A1300076,A2700002,72.4117,241031_003737
A1300076,A2700003,64.7687,241031_003737
A1300076,A2700004,77.4883,241031_003737
A1300076,A2700005,70.9172,241031_003737
A1300076,A2700006,81.7244,241031_003737
A1300076,A2700007,46.4479,241031_003737
A1300076,A2700008,65.1272,241031_003737
A1300076,A2700009,73.351,241031_003737
A1300076,A2700011,76.8077,241031_003737
A1300076,A2700012,61.2146,241031_003737
A1300076,A2700013,44.072,241031_003737
A1300076,A2700014,72.4514,241031_003737
A1300076,A2700015,47.8514,241031_003737
A1300076,A2700016,68.6167,241031_003737
A1300076,A2700017,52.5246,241031_003737
A1300076,A2700018,60.5926,241031_003737
A1300076,A2700019,30.1886,241031_003737
A1300076,A2700020,91.3974,241031_003737
A1300076,A2700023,85.0804,241031_003737
A1300076,A2700026,109.3109,241031_003737
A1300076,A2700030,42.797,241031_003737
A1300076,A2700031,92.8178,241031_003737
A1300076,A2700036,32.5773,241031_003737
A1300076,A2700038,38.1404,241031_003737
A1300076,A2700052,151.6327,241031_003737
A1300076,A2700063,67.3437,241031_003737
A1300076,A2700066,34.0449,241031_003737
A1300076,A2700070,37.0752,241031_003737
A1300076,A2700071,104.9197,241031_003737
A1300076,A2700097,63.8193,241031_003737
A1300076,A2702563,72.5613,241031_003737
A1300076,A2702752,91.0348,241031_003737
A1300076,E2700553,340.4837,241031_003737
A1300076,E2700554,83.6843,241031_003737
A1300081,A1300001,26.83,241031_003737
A1300081,A1300002,20.0434,241031_003737
A1300081,A1300003,35.2845,241031_003737
A1300081,A1300004,29.1762,241031_003737
A1300081,A1300005,29.2466,241031_003737
A1300081,A1300006,33.1312,241031_003737
A1300081,A1300007,33.9388,241031_003737
A1300081,A1300008,21.5951,241031_003737
A1300081,A1300009,16.8303,241031_003737
A1300081,A1300010,26.4536,241031_003737
A1300081,A1300011,21.1722,241031_003737
A1300081,A1300018,16.878,241031_003737
A1300081,A1300033,19.006,241031_003737
A1300081,A1300034,27.1579,241031_003737
A1300081,A1300038,24.2632,241031_003737
A1300081,A1300045,24.4694,241031_003737
A1300081,A1300076,26.5399,241031_003737
A1300081,A1300110,33.0012,241031_003737
A1300081,A1303386,25.232,241031_003737
A1300081,A1303449,34.6565,241031_003737
A1300081,A2700001,85.4369,241031_003737
A1300081,A2700002,66.3242,241031_003737
A1300081,A2700003,52.6857,241031_003737
A1300081,A2700004,84.2164,241031_003737
A1300081,A2700005,64.591,241031_003737
A1300081,A2700006,85.2458,241031_003737
A1300081,A2700007,49.6443,241031_003737
A1300081,A2700008,58.8048,241031_003737
A1300081,A2700009,76.8766,241031_003737
A1300081,A2700011,79.4738,241031_003737
A1300081,A2700012,64.718,241031_003737
A1300081,A2700013,46.8063,241031_003737
A1300081,A2700014,79.0519,241031_003737
A1300081,A2700015,53.7361,241031_003737
A1300081,A2700016,62.3902,241031_003737
A1300081,A2700017,35.1537,241031_003737
A1300081,A2700018,64.1339,241031_003737
A1300081,A2700019,10.8657,241031_003737
A1300081,A2700020,96.8351,241031_003737
A1300081,A2700023,91.2159,241031_003737
A1300081,A2700026,114.9927,241031_003737
A1300081,A2700030,49.5469,241031_003737
A1300081,A2700031,98.1523,241031_003737
A1300081,A2700036,8.883,241031_003737
A1300081,A2700038,25.7091,241031_003737
A1300081,A2700052,157.069,241031_003737
A1300081,A2700063,73.702,241031_003737
A1300081,A2700066,38.3293,241031_003737
A1300081,A2700070,51.6841,241031_003737
A1300081,A2700071,110.1322,241031_003737
A1300081,A2700097,51.564,241031_003737
A1300081,A2702563,66.3197,241031_003737
A1300081,A2702752,96.2705,241031_003737
A1300081,E2700553,329.5062,241031_003737
A1300081,E2700554,89.2039,241031_003737
A1300110,A1300001,11.4275,241031_003737
A1300110,A1300002,14.6877,241031_003737
A1300110,A1300003,14.1197,241031_003737
A1300110,A1300004,7.2987,241031_003737
A1300110,A1300005,16.5188,241031_003737
A1300110,A1300006,2.4333,241031_003737
A1300110,A1300007,3.9607,241031_003737
A1300110,A1300008,13.0771,241031_003737
A1300110,A1300009,20.2788,241031_003737
A1300110,A1300010,21.3788,241031_003737
A1300110,A1300011,17.6346,241031_003737
A1300110,A1300018,27.9597,241031_003737
A1300110,A1300033,17.601,241031_003737
A1300110,A1300034,7.9362,241031_003737
A1300110,A1300038,15.491,241031_003737
A1300110,A1300045,11.2505,241031_003737
A1300110,A1300076,8.9425,241031_003737
A1300110,A1300081,27.6287,241031_003737
A1300110,A1303386,9.7985,241031_003737
A1300110,A1303449,27.8358,241031_003737
A1300110,A2700001,71.6774,241031_003737
A1300110,A2700002,69.6792,241031_003737
A1300110,A2700003,61.7964,241031_003737
A1300110,A2700004,70.5061,241031_003737
A1300110,A2700005,67.8358,241031_003737
A1300110,A2700006,73.6894,241031_003737
A1300110,A2700007,37.7233,241031_003737
A1300110,A2700008,62.1825,241031_003737
A1300110,A2700009,65.0474,241031_003737
A1300110,A2700011,67.862,241031_003737
A1300110,A2700012,53.2066,241031_003737
A1300110,A2700013,35.4331,241031_003737
A1300110,A2700014,65.4839,241031_003737
A1300110,A2700015,40.7187,241031_003737
A1300110,A2700016,65.59,241031_003737
A1300110,A2700017,47.6547,241031_003737
A1300110,A2700018,52.8909,241031_003737
A1300110,A2700019,33.8003,241031_003737
A1300110,A2700020,84.8557,241031_003737
A1300110,A2700023,78.364,241031_003737
A1300110,A2700026,102.5218,241031_003737
A1300110,A2700030,36.2505,241031_003737
A1300110,A2700031,86.3289,241031_003737
A1300110,A2700036,34.8092,241031_003737
A1300110,A2700038,43.173,241031_003737
A1300110,A2700052,145.0923,241031_003737
A1300110,A2700063,61.6514,241031_003737
A1300110,A2700066,27.1126,241031_003737
A1300110,A2700070,31.2203,241031_003737
A1300110,A2700071,98.5462,241031_003737
A1300110,A2700097,60.7585,241031_003737
A1300110,A2702563,69.5637,241031_003737
A1300110,A2702752,84.6093,241031_003737
A1300110,E2700553,340.4234,241031_003737
A1300110,E2700554,76.6577,241031_003737
A1303386,A1300001,8.7423,241031_003737
A1303386,A1300002,8.6536,241031_003737
A1303386,A1300003,23.2803,241031_003737
A1303386,A1300004,12.5425,241031_003737
A1303386,A1300005,19.9828,241031_003737
A1303386,A1300006,12.4742,241031_003737
A1303386,A1300007,13.1107,241031_003737
A1303386,A1300008,5.3818,241031_003737
A1303386,A1300009,13.3113,241031_003737
A1303386,A1300010,22.818,241031_003737
A1303386,A1300011,20.2765,241031_003737
A1303386,A1300018,21.227,241031_003737
A1303386,A1300033,11.3753,241031_003737
A1303386,A1300034,10.2162,241031_003737
A1303386,A1300038,20.3142,241031_003737
A1303386,A1300045,16.0545,241031_003737
A1303386,A1300076,9.6316,241031_003737
A1303386,A1300081,23.7119,241031_003737
A1303386,A1300110,12.3331,241031_003737
A1303386,A1303449,36.8054,241031_003737
A1303386,A2700001,76.4552,241031_003737
A1303386,A2700002,69.5548,241031_003737
A1303386,A2700003,62.1268,241031_003737
A1303386,A2700004,75.2542,241031_003737
A1303386,A2700005,68.0384,241031_003737
A1303386,A2700006,78.4753,241031_003737
A1303386,A2700007,42.8493,241031_003737
A1303386,A2700008,62.0224,241031_003737
A1303386,A2700009,69.8792,241031_003737
A1303386,A2700011,72.6388,241031_003737
A1303386,A2700012,57.6262,241031_003737
A1303386,A2700013,40.2163,241031_003737
A1303386,A2700014,70.3909,241031_003737
A1303386,A2700015,45.7344,241031_003737
A1303386,A2700016,65.6528,241031_003737
A1303386,A2700017,47.248,241031_003737
A1303386,A2700018,57.0277,241031_003737
A1303386,A2700019,29.834,241031_003737
A1303386,A2700020,89.2055,241031_003737
A1303386,A2700023,83.1205,241031_003737
A1303386,A2700026,107.2704,241031_003737
A1303386,A2700030,42.2571,241031_003737
A1303386,A2700031,90.5805,241031_003737
A1303386,A2700036,31.136,241031_003737
A1303386,A2700038,38.635,241031_003737
A1303386,A2700052,149.7064,241031_003737
A1303386,A2700063,66.4639,241031_003737
A1303386,A2700066,31.9392,241031_003737
A1303386,A2700070,40.0747,241031_003737
A1303386,A2700071,102.6494,241031_003737
A1303386,A2700097,60.843,241031_003737
A1303386,A2702563,69.5021,241031_003737
A1303386,A2702752,88.7976,241031_003737
A1303386,E2700553,332.0878,241031_003737
A1303386,E2700554,81.6459,241031_003737
A1303449,A1300001,29.0199,241031_003737
A1303449,A1300002,32.3195,241031_003737
A1303449,A1300003,27.9085,241031_003737
A1303449,A1300004,30.8394,241031_003737
A1303449,A1300005,31.3646,241031_003737
A1303449,A1300006,27.2901,241031_003737
A1303449,A1300007,30.2859,241031_003737
A1303449,A1300008,36.4129,241031_003737
A1303449,A1300009,36.0713,241031_003737
A1303449,A1300010,37.0284,241031_003737
A1303449,A1300011,20.9088,241031_003737
A1303449,A1300018,40.5751,241031_003737
A1303449,A1300033,33.642,241031_003737
A1303449,A1300034,28.4316,241031_003737
A1303449,A1300038,18.9981,241031_003737
A1303449,A1300045,24.256,241031_003737
A1303449,A1300076,31.1,241031_003737
A1303449,A1300081,37.5092,241031_003737
A1303449,A1300110,27.7791,241031_003737
A1303449,A1303386,33.6901,241031_003737
A1303449,A2700001,87.7057,241031_003737
A1303449,A2700002,85.6299,241031_003737
A1303449,A2700003,80.9454,241031_003737
A1303449,A2700004,86.6508,241031_003737
A1303449,A2700005,83.8231,241031_003737
A1303449,A2700006,85.3635,241031_003737
A1303449,A2700007,52.7975,241031_003737
A1303449,A2700008,78.8519,241031_003737
A1303449,A2700009,75.8349,241031_003737
A1303449,A2700011,78.2263,241031_003737
A1303449,A2700012,58.1574,241031_003737
A1303449,A2700013,52.8451,241031_003737
A1303449,A2700014,81.5725,241031_003737
A1303449,A2700015,55.906,241031_003737
A1303449,A2700016,81.5561,241031_003737
A1303449,A2700017,63.4785,241031_003737
A1303449,A2700018,57.0838,241031_003737
A1303449,A2700019,40.7468,241031_003737
A1303449,A2700020,101.8922,241031_003737
A1303449,A2700023,95.9776,241031_003737
A1303449,A2700026,119.7068,241031_003737
A1303449,A2700030,35.3004,241031_003737
A1303449,A2700031,103.9128,241031_003737
A1303449,A2700036,42.2559,241031_003737
A1303449,A2700038,45.9384,241031_003737
A1303449,A2700052,162.8917,241031_003737
A1303449,A2700063,79.7232,241031_003737
A1303449,A2700066,44.3332,241031_003737
A1303449,A2700070,25.6269,241031_003737
A1303449,A2700071,116.1484,241031_003737
A1303449,A2700097,79.9693,241031_003737
A1303449,A2702563,85.6936,241031_003737
A1303449,A2702752,102.3021,241031_003737
A1303449,E2700553,365.4434,241031_003737
A1303449,E2700554,93.7873,241031_003737
A2700001,A1300001,78.5654,241031_003737
A2700001,A1300002,73.1613,241031_003737
A2700001,A1300003,72.2513,241031_003737
A2700001,A1300004,74.5568,241031_003737
A2700001,A1300005,61.4719,241031_003737
A2700001,A1300006,68.7989,241031_003737
A2700001,A1300007,71.6506,241031_003737
A2700001,A1300008,75.7551,241031_003737
A2700001,A1300009,73.616,241031_003737
A2700001,A1300010,59.9066,241031_003737
A2700001,A1300011,76.8236,241031_003737
A2700001,A1300018,78.1824,241031_003737
A2700001,A1300033,73.6121,241031_003737
A2700001,A1300034,74.7654,241031_003737
A2700001,A1300038,74.3522,241031_003737
A2700001,A1300045,73.6998,241031_003737
A2700001,A1300076,75.9861,241031_003737
A2700001,A1300081,81.5786,241031_003737
A2700001,A1300110,69.1055,241031_003737
A2700001,A1303386,77.1286,241031_003737
A2700001,A1303449,85.0223,241031_003737
A2700001,A2700002,97.5961,241031_003737
A2700001,A2700003,105.8124,241031_003737
A2700001,A2700004,3.4572,241031_003737
A2700001,A2700005,94.4594,241031_003737
A2700001,A2700006,50.6899,241031_003737
A2700001,A2700007,74.5793,241031_003737
A2700001,A2700008,91.9885,241031_003737
A2700001,A2700009,56.3882,241031_003737
A2700001,A2700011,57.8936,241031_003737
A2700001,A2700012,72.7497,241031_003737
A2700001,A2700013,69.4507,241031_003737
A2700001,A2700014,10.8174,241031_003737
A2700001,A2700015,62.5128,241031_003737
A2700001,A2700016,95.7579,241031_003737
A2700001,A2700017,72.7047,241031_003737
A2700001,A2700018,76.2058,241031_003737
A2700001,A2700019,87.0248,241031_003737
A2700001,A2700020,32.7627,241031_003737
A2700001,A2700023,31.0259,241031_003737
A2700001,A2700026,56.6974,241031_003737
A2700001,A2700030,76.9242,241031_003737
A2700001,A2700031,33.8968,241031_003737
A2700001,A2700036,85.4832,241031_003737
A2700001,A2700038,93.8507,241031_003737
A2700001,A2700052,91.873,241031_003737
A2700001,A2700063,39.5347,241031_003737
A2700001,A2700066,64.8101,241031_003737
A2700001,A2700070,87.7674,241031_003737
A2700001,A2700071,46.0573,241031_003737
A2700001,A2700097,105.3341,241031_003737
A2700001,A2702563,91.9382,241031_003737
A2700001,A2702752,32.1936,241031_003737
A2700001,E2700553,308.0475,241031_003737
A2700001,E2700554,36.1983,241031_003737
A2700002,A1300001,70.755,241031_003737
A2700002,A1300002,65.0361,241031_003737
A2700002,A1300003,71.9161,241031_003737
A2700002,A1300004,73.4088,241031_003737
A2700002,A1300005,65.6524,241031_003737
A2700002,A1300006,66.044,241031_003737
A2700002,A1300007,67.444,241031_003737
A2700002,A1300008,66.5284,241031_003737
A2700002,A1300009,63.9392,241031_003737
A2700002,A1300010,65.0392,241031_003737
A2700002,A1300011,74.08,241031_003737
A2700002,A1300018,62.6332,241031_003737
A2700002,A1300033,63.1846,241031_003737
A2700002,A1300034,71.3556,241031_003737
A2700002,A1300038,74.1369,241031_003737
A2700002,A1300045,71.2326,241031_003737
A2700002,A1300076,72.4232,241031_003737
A2700002,A1300081,65.0169,241031_003737
A2700002,A1300110,66.3484,241031_003737
A2700002,A1303386,70.3505,241031_003737
A2700002,A1303449,85.0863,241031_003737
A2700002,A2700001,98.8418,241031_003737
A2700002,A2700003,29.9669,241031_003737
A2700002,A2700004,98.1006,241031_003737
A2700002,A2700005,8.9616,241031_003737
A2700002,A2700006,101.6917,241031_003737
A2700002,A2700007,86.2773,241031_003737
A2700002,A2700008,9.4213,241031_003737
A2700002,A2700009,93.5156,241031_003737
A2700002,A2700011,95.0978,241031_003737
A2700002,A2700012,100.9399,241031_003737
A2700002,A2700013,83.7878,241031_003737
A2700002,A2700014,96.3336,241031_003737
A2700002,A2700015,80.6903,241031_003737
A2700002,A2700016,9.1501,241031_003737
A2700002,A2700017,46.1852,241031_003737
A2700002,A2700018,100.2673,241031_003737
A2700002,A2700019,70.5952,241031_003737
A2700002,A2700020,113.4922,241031_003737
A2700002,A2700023,107.9613,241031_003737
A2700002,A2700026,87.0106,241031_003737
A2700002,A2700030,86.2101,241031_003737
A2700002,A2700031,114.9135,241031_003737
A2700002,A2700036,70.234,241031_003737
A2700002,A2700038,77.0205,241031_003737
A2700002,A2700052,97.9162,241031_003737
A2700002,A2700063,90.0779,241031_003737
A2700002,A2700066,75.8705,241031_003737
A2700002,A2700070,87.3977,241031_003737
A2700002,A2700071,127.0075,241031_003737
A2700002,A2700097,32.4532,241031_003737
A2700002,A2702563,10.9817,241031_003737
A2700002,A2702752,113.0786,241031_003737
A2700002,E2700553,264.3365,241031_003737
A2700002,E2700554,73.653,241031_003737
A2700003,A1300001,61.1919,241031_003737
A2700003,A1300002,55.2344,241031_003737
A2700003,A1300003,61.7336,241031_003737
A2700003,A1300004,63.9604,241031_003737
A2700003,A1300005,55.9708,241031_003737
A2700003,A1300006,57.4481,241031_003737
A2700003,A1300007,59.0132,241031_003737
A2700003,A1300008,55.3909,241031_003737
A2700003,A1300009,51.2893,241031_003737
A2700003,A1300010,53.4026,241031_003737
A2700003,A1300011,58.3217,241031_003737
A2700003,A1300018,46.5726,241031_003737
A2700003,A1300033,52.8441,241031_003737
A2700003,A1300034,61.8409,241031_003737
A2700003,A1300038,61.2162,241031_003737
A2700003,A1300045,63.9948,241031_003737
A2700003,A1300076,62.9097,241031_003737
A2700003,A1300081,48.7626,241031_003737
A2700003,A1300110,57.7702,241031_003737
A2700003,A1303386,60.8841,241031_003737
A2700003,A1303449,71.8673,241031_003737
A2700003,A2700001,94.525,241031_003737
A2700003,A2700002,29.0477,241031_003737
A2700003,A2700004,93.2732,241031_003737
A2700003,A2700005,30.4237,241031_003737
A2700003,A2700006,94.5351,241031_003737
A2700003,A2700007,75.2274,241031_003737
A2700003,A2700008,28.4402,241031_003737
A2700003,A2700009,86.4319,241031_003737
A2700003,A2700011,88.0472,241031_003737
A2700003,A2700012,89.8749,241031_003737
A2700003,A2700013,72.6031,241031_003737
A2700003,A2700014,88.2326,241031_003737
A2700003,A2700015,73.6727,241031_003737
A2700003,A2700016,26.3372,241031_003737
A2700003,A2700017,31.5938,241031_003737
A2700003,A2700018,89.2814,241031_003737
A2700003,A2700019,50.5804,241031_003737
A2700003,A2700020,106.504,241031_003737
A2700003,A2700023,101.0593,241031_003737
A2700003,A2700026,101.53,241031_003737
A2700003,A2700030,75.0616,241031_003737
A2700003,A2700031,108.1226,241031_003737
A2700003,A2700036,49.4824,241031_003737
A2700003,A2700038,60.493,241031_003737
A2700003,A2700052,117.0152,241031_003737
A2700003,A2700063,83.0829,241031_003737
A2700003,A2700066,64.8346,241031_003737
A2700003,A2700070,76.1966,241031_003737
A2700003,A2700071,119.8571,241031_003737
A2700003,A2700097,5.8067,241031_003737
A2700003,A2702563,32.6739,241031_003737
A2700003,A2702752,106.2876,241031_003737
A2700003,E2700553,305.6774,241031_003737
A2700003,E2700554,89.3434,241031_003737
A2700004,A1300001,76.2942,241031_003737
A2700004,A1300002,70.8586,241031_003737
A2700004,A1300003,70.0132,241031_003737
A2700004,A1300004,72.2069,241031_003737
A2700004,A1300005,59.1692,241031_003737
A2700004,A1300006,66.5134,241031_003737
A2700004,A1300007,69.3103,241031_003737
A2700004,A1300008,73.4466,241031_003737
A2700004,A1300009,71.3828,241031_003737
A2700004,A1300010,57.64,241031_003737
