hpid1,hpid2,travel_time,측정시각
A1300033,A1300003,27.1407,241110_190845
A1300033,A1300004,19.4196,241110_190845
A1300033,A1300005,20.8162,241110_190845
A1300033,A1300006,24.0215,241110_190845
A1300033,A1300007,22.5839,241110_190845
A1300033,A1300008,8.1684,241110_190845
A1300033,A1300009,12.1846,241110_190845
A1300033,A1300010,21.3787,241110_190845
A1300033,A1300011,21.7583,241110_190845
A1300033,A1300018,22.0019,241110_190845
A1300033,A1300034,17.314,241110_190845
A1300033,A1300038,25.8883,241110_190845
A1300033,A1300045,17.9949,241110_190845
A1300033,A1300076,17.5039,241110_190845
A1300033,A1300081,24.9144,241110_190845
A1300033,A1300110,23.8577,241110_190845
A1300033,A1303386,12.7922,241110_190845
A1300033,A1303449,36.7555,241110_190845
A1300033,A2700001,79.1102,241110_190845
A1300033,A2700002,70.0101,241110_190845
A1300033,A2700003,63.1959,241110_190845
A1300033,A2700004,77.067,241110_190845
A1300033,A2700005,66.7128,241110_190845
A1300033,A2700006,78.1281,241110_190845
A1300033,A2700007,42.6281,241110_190845
A1300033,A2700008,60.6458,241110_190845
A1300033,A2700009,70.9413,241110_190845
A1300033,A2700011,72.6342,241110_190845
A1300033,A2700012,57.0964,241110_190845
A1300033,A2700013,40.7618,241110_190845
A1300033,A2700014,72.1499,241110_190845
A1300033,A2700015,48.3469,241110_190845
A1300033,A2700016,65.4448,241110_190845
A1300033,A2700017,46.9563,241110_190845
A1300033,A2700018,56.926,241110_190845
A1300033,A2700019,33.8665,241110_190845
A1300033,A2700020,90.8785,241110_190845
A1300033,A2700023,84.7726,241110_190845
A1300033,A2700026,108.0293,241110_190845
A1300033,A2700030,42.3199,241110_190845
A1300033,A2700031,91.658,241110_190845
A1300033,A2700036,33.2752,241110_190845
A1300033,A2700038,41.9281,241110_190845
A1300033,A2700052,144.8282,241110_190845
A1300033,A2700063,65.1835,241110_190845
A1300033,A2700066,31.5856,241110_190845
A1300033,A2700070,42.5615,241110_190845
A1300033,A2700071,103.3581,241110_190845
A1300033,A2700097,62.2573,241110_190845
A1300033,A2702563,70.8448,241110_190845
A1300033,A2702752,89.8504,241110_190845
A1300033,E2700553,353.945,241110_190845
A1300033,E2700554,82.1163,241110_190845
A1300034,A1300001,5.6137,241110_190845
A1300034,A1300002,16.1288,241110_190845
A1300034,A1300003,23.5947,241110_190845
A1300034,A1300004,3.5392,241110_190845
A1300034,A1300005,23.555,241110_190845
A1300034,A1300006,13.167,241110_190845
A1300034,A1300007,17.1297,241110_190845
A1300034,A1300008,16.3841,241110_190845
A1300034,A1300009,24.1321,241110_190845
A1300034,A1300010,28.1486,241110_190845
A1300034,A1300011,14.4351,241110_190845
A1300034,A1300018,30.8628,241110_190845
A1300034,A1300033,18.1253,241110_190845
A1300034,A1300038,14.1068,241110_190845
A1300034,A1300045,9.2786,241110_190845
A1300034,A1300076,7.0437,241110_190845
A1300034,A1300081,30.4237,241110_190845
A1300034,A1300110,13.8757,241110_190845
A1300034,A1303386,11.4261,241110_190845
A1300034,A1303449,29.6697,241110_190845
A1300034,A2700001,80.8922,241110_190845
A1300034,A2700002,79.2298,241110_190845
A1300034,A2700003,72.4915,241110_190845
A1300034,A2700004,78.8514,241110_190845
A1300034,A2700005,76.0182,241110_190845
A1300034,A2700006,81.859,241110_190845
A1300034,A2700007,46.3498,241110_190845
A1300034,A2700008,70.0307,241110_190845
A1300034,A2700009,74.7329,241110_190845
A1300034,A2700011,76.3958,241110_190845
A1300034,A2700012,60.8025,241110_190845
A1300034,A2700013,44.4764,241110_190845
A1300034,A2700014,74.1153,241110_190845
A1300034,A2700015,51.7042,241110_190845
A1300034,A2700016,74.7663,241110_190845
A1300034,A2700017,56.4077,241110_190845
A1300034,A2700018,60.6425,241110_190845
A1300034,A2700019,35.048,241110_190845
A1300034,A2700020,92.2067,241110_190845
A1300034,A2700023,86.0958,241110_190845
A1300034,A2700026,109.2125,241110_190845
A1300034,A2700030,44.2636,241110_190845
A1300034,A2700031,92.883,241110_190845
A1300034,A2700036,39.0825,241110_190845
A1300034,A2700038,43.163,241110_190845
A1300034,A2700052,146.1115,241110_190845
A1300034,A2700063,67.1222,241110_190845
A1300034,A2700066,35.2446,241110_190845
A1300034,A2700070,36.6408,241110_190845
A1300034,A2700071,104.6194,241110_190845
A1300034,A2700097,71.6657,241110_190845
A1300034,A2702563,80.1018,241110_190845
A1300034,A2702752,91.1753,241110_190845
A1300034,E2700553,368.9314,241110_190845
A1300034,E2700554,84.0073,241110_190845
A1300038,A1300001,18.6978,241110_190845
A1300038,A1300002,23.2864,241110_190845
A1300038,A1300003,15.9674,241110_190845
A1300038,A1300004,16.953,241110_190845
A1300038,A1300005,21.3979,241110_190845
A1300038,A1300006,16.4881,241110_190845
A1300038,A1300007,20.3083,241110_190845
A1300038,A1300008,28.721,241110_190845
A1300038,A1300009,30.488,241110_190845
A1300038,A1300010,24.9318,241110_190845
A1300038,A1300011,12.2543,241110_190845
A1300038,A1300018,35.3052,241110_190845
A1300038,A1300033,24.9434,241110_190845
A1300038,A1300034,16.9434,241110_190845
A1300038,A1300045,10.1711,241110_190845
A1300038,A1300076,17.8516,241110_190845
A1300038,A1300081,32.1634,241110_190845
A1300038,A1300110,17.0972,241110_190845
A1300038,A1303386,24.9127,241110_190845
A1300038,A1303449,20.1343,241110_190845
A1300038,A2700001,78.8894,241110_190845
A1300038,A2700002,77.3865,241110_190845
A1300038,A2700003,70.5192,241110_190845
A1300038,A2700004,76.8605,241110_190845
A1300038,A2700005,73.9229,241110_190845
A1300038,A2700006,79.5919,241110_190845
A1300038,A2700007,44.255,241110_190845
A1300038,A2700008,67.9515,241110_190845
A1300038,A2700009,72.6638,241110_190845
A1300038,A2700011,74.1535,241110_190845
A1300038,A2700012,58.728,241110_190845
A1300038,A2700013,41.9408,241110_190845
A1300038,A2700014,72.0396,241110_190845
A1300038,A2700015,49.7298,241110_190845
A1300038,A2700016,72.7139,241110_190845
A1300038,A2700017,54.3383,241110_190845
A1300038,A2700018,58.179,241110_190845
A1300038,A2700019,37.6842,241110_190845
A1300038,A2700020,90.2276,241110_190845
A1300038,A2700023,84.0353,241110_190845
A1300038,A2700026,107.2816,241110_190845
A1300038,A2700030,36.7643,241110_190845
A1300038,A2700031,90.8808,241110_190845
A1300038,A2700036,40.5827,241110_190845
A1300038,A2700038,47.3567,241110_190845
A1300038,A2700052,144.2041,241110_190845
A1300038,A2700063,64.9324,241110_190845
A1300038,A2700066,32.5438,241110_190845
A1300038,A2700070,36.4552,241110_190845
A1300038,A2700071,102.5974,241110_190845
A1300038,A2700097,69.6956,241110_190845
A1300038,A2702563,78.1821,241110_190845
A1300038,A2702752,89.2047,241110_190845
A1300038,E2700553,373.4507,241110_190845
A1300038,E2700554,81.9022,241110_190845
A1300045,A1300001,12.1254,241110_190845
A1300045,A1300002,17.7349,241110_190845
A1300045,A1300003,22.13,241110_190845
A1300045,A1300004,7.3643,241110_190845
A1300045,A1300005,22.0598,241110_190845
A1300045,A1300006,11.1583,241110_190845
A1300045,A1300007,15.4929,241110_190845
A1300045,A1300008,20.0703,241110_190845
A1300045,A1300009,25.3161,241110_190845
A1300045,A1300010,26.5826,241110_190845
A1300045,A1300011,11.1532,241110_190845
A1300045,A1300018,32.3517,241110_190845
A1300045,A1300033,19.4215,241110_190845
A1300045,A1300034,7.669,241110_190845
A1300045,A1300038,9.0834,241110_190845
A1300045,A1300076,8.5641,241110_190845
A1300045,A1300081,27.741,241110_190845
A1300045,A1300110,13.7042,241110_190845
A1300045,A1303386,16.1334,241110_190845
A1300045,A1303449,26.4337,241110_190845
A1300045,A2700001,79.6404,241110_190845
A1300045,A2700002,77.9688,241110_190845
A1300045,A2700003,71.15,241110_190845
A1300045,A2700004,77.6125,241110_190845
A1300045,A2700005,74.6616,241110_190845
A1300045,A2700006,80.466,241110_190845
A1300045,A2700007,44.9755,241110_190845
A1300045,A2700008,68.6688,241110_190845
A1300045,A2700009,73.2868,241110_190845
A1300045,A2700011,75.0144,241110_190845
A1300045,A2700012,59.4082,241110_190845
A1300045,A2700013,43.0383,241110_190845
A1300045,A2700014,72.849,241110_190845
A1300045,A2700015,50.3383,241110_190845
A1300045,A2700016,73.4318,241110_190845
A1300045,A2700017,55.0149,241110_190845
A1300045,A2700018,59.2293,241110_190845
A1300045,A2700019,33.4031,241110_190845
A1300045,A2700020,90.9098,241110_190845
A1300045,A2700023,84.7674,241110_190845
A1300045,A2700026,108.0799,241110_190845
A1300045,A2700030,45.7904,241110_190845
A1300045,A2700031,91.5654,241110_190845
A1300045,A2700036,36.2635,241110_190845
A1300045,A2700038,43.0609,241110_190845
A1300045,A2700052,145.0623,241110_190845
A1300045,A2700063,65.7864,241110_190845
A1300045,A2700066,33.7217,241110_190845
A1300045,A2700070,35.1263,241110_190845
A1300045,A2700071,103.3413,241110_190845
A1300045,A2700097,70.2541,241110_190845
A1300045,A2702563,78.8122,241110_190845
A1300045,A2702752,89.8286,241110_190845
A1300045,E2700553,369.7994,241110_190845
A1300045,E2700554,82.6955,241110_190845
A1300076,A1300001,8.3493,241110_190845
A1300076,A1300002,13.2258,241110_190845
A1300076,A1300003,25.445,241110_190845
A1300076,A1300004,7.1326,241110_190845
A1300076,A1300005,27.4071,241110_190845
A1300076,A1300006,13.7628,241110_190845
A1300076,A1300007,15.7442,241110_190845
A1300076,A1300008,13.8693,241110_190845
A1300076,A1300009,21.0042,241110_190845
A1300076,A1300010,30.5815,241110_190845
A1300076,A1300011,22.4352,241110_190845
A1300076,A1300018,29.214,241110_190845
A1300076,A1300033,17.8885,241110_190845
A1300076,A1300034,8.2822,241110_190845
A1300076,A1300038,18.5543,241110_190845
A1300076,A1300045,12.9909,241110_190845
A1300076,A1300081,31.6524,241110_190845
A1300076,A1300110,14.2195,241110_190845
A1300076,A1303386,8.9015,241110_190845
A1300076,A1303449,36.1197,241110_190845
A1300076,A2700001,85.4029,241110_190845
A1300076,A2700002,82.1869,241110_190845
A1300076,A2700003,75.365,241110_190845
A1300076,A2700004,83.4093,241110_190845
A1300076,A2700005,78.9086,241110_190845
A1300076,A2700006,89.5812,241110_190845
A1300076,A2700007,54.8765,241110_190845
A1300076,A2700008,72.7938,241110_190845
A1300076,A2700009,82.1098,241110_190845
A1300076,A2700011,83.1258,241110_190845
A1300076,A2700012,69.4007,241110_190845
A1300076,A2700013,53.0447,241110_190845
A1300076,A2700014,78.578,241110_190845
A1300076,A2700015,55.9805,241110_190845
A1300076,A2700016,77.632,241110_190845
A1300076,A2700017,59.1002,241110_190845
A1300076,A2700018,69.2202,241110_190845
A1300076,A2700019,37.4553,241110_190845
A1300076,A2700020,96.8274,241110_190845
A1300076,A2700023,90.8029,241110_190845
A1300076,A2700026,114.058,241110_190845
A1300076,A2700030,49.244,241110_190845
A1300076,A2700031,97.4555,241110_190845
A1300076,A2700036,40.2281,241110_190845
A1300076,A2700038,45.3021,241110_190845
A1300076,A2700052,150.9878,241110_190845
A1300076,A2700063,72.4631,241110_190845
A1300076,A2700066,39.257,241110_190845
A1300076,A2700070,41.6488,241110_190845
A1300076,A2700071,109.2765,241110_190845
A1300076,A2700097,74.6388,241110_190845
A1300076,A2702563,83.082,241110_190845
A1300076,A2702752,95.7489,241110_190845
A1300076,E2700553,360.7644,241110_190845
A1300076,E2700554,88.6207,241110_190845
A1300081,A1300001,30.9453,241110_190845
A1300081,A1300002,23.883,241110_190845
A1300081,A1300003,39.1322,241110_190845
A1300081,A1300004,33.9882,241110_190845
A1300081,A1300005,31.656,241110_190845
A1300081,A1300006,39.4032,241110_190845
A1300081,A1300007,36.7345,241110_190845
A1300081,A1300008,28.4236,241110_190845
A1300081,A1300009,20.6324,241110_190845
A1300081,A1300010,29.7832,241110_190845
A1300081,A1300011,25.6539,241110_190845
A1300081,A1300018,19.1928,241110_190845
A1300081,A1300033,24.1434,241110_190845
A1300081,A1300034,32.1591,241110_190845
A1300081,A1300038,30.2637,241110_190845
A1300081,A1300045,30.8343,241110_190845
A1300081,A1300076,33.2946,241110_190845
A1300081,A1300110,39.1823,241110_190845
A1300081,A1303386,29.2913,241110_190845
A1300081,A1303449,41.0876,241110_190845
A1300081,A2700001,89.0636,241110_190845
A1300081,A2700002,70.3091,241110_190845
A1300081,A2700003,60.889,241110_190845
A1300081,A2700004,86.9773,241110_190845
A1300081,A2700005,66.8565,241110_190845
A1300081,A2700006,88.1303,241110_190845
A1300081,A2700007,52.6898,241110_190845
A1300081,A2700008,60.7426,241110_190845
A1300081,A2700009,80.99,241110_190845
A1300081,A2700011,82.7536,241110_190845
A1300081,A2700012,67.2941,241110_190845
A1300081,A2700013,51.0345,241110_190845
A1300081,A2700014,82.1633,241110_190845
A1300081,A2700015,58.5836,241110_190845
A1300081,A2700016,65.5477,241110_190845
A1300081,A2700017,40.8489,241110_190845
A1300081,A2700018,67.1366,241110_190845
A1300081,A2700019,13.4061,241110_190845
A1300081,A2700020,100.3775,241110_190845
A1300081,A2700023,94.3019,241110_190845
A1300081,A2700026,117.5553,241110_190845
A1300081,A2700030,52.4568,241110_190845
A1300081,A2700031,102.2398,241110_190845
A1300081,A2700036,9.4275,241110_190845
A1300081,A2700038,28.5858,241110_190845
A1300081,A2700052,142.7738,241110_190845
A1300081,A2700063,75.4859,241110_190845
A1300081,A2700066,41.8621,241110_190845
A1300081,A2700070,52.986,241110_190845
A1300081,A2700071,112.7156,241110_190845
A1300081,A2700097,58.9934,241110_190845
A1300081,A2702563,70.6804,241110_190845
A1300081,A2702752,99.0259,241110_190845
A1300081,E2700553,372.6565,241110_190845
A1300081,E2700554,92.0072,241110_190845
A1300110,A1300001,15.1393,241110_190845
A1300110,A1300002,20.4688,241110_190845
A1300110,A1300003,16.7682,241110_190845
A1300110,A1300004,8.6215,241110_190845
A1300110,A1300005,18.2342,241110_190845
A1300110,A1300006,2.5574,241110_190845
A1300110,A1300007,5.9261,241110_190845
A1300110,A1300008,17.213,241110_190845
A1300110,A1300009,26.9351,241110_190845
A1300110,A1300010,22.658,241110_190845
A1300110,A1300011,23.4858,241110_190845
A1300110,A1300018,31.3034,241110_190845
A1300110,A1300033,23.7733,241110_190845
A1300110,A1300034,9.9274,241110_190845
A1300110,A1300038,18.6215,241110_190845
A1300110,A1300045,14.2621,241110_190845
A1300110,A1300076,12.212,241110_190845
A1300110,A1300081,35.2309,241110_190845
A1300110,A1303386,13.8908,241110_190845
A1300110,A1303449,31.6349,241110_190845
A1300110,A2700001,75.7371,241110_190845
A1300110,A2700002,74.5076,241110_190845
A1300110,A2700003,67.1697,241110_190845
A1300110,A2700004,73.7419,241110_190845
A1300110,A2700005,70.9608,241110_190845
A1300110,A2700006,76.4402,241110_190845
A1300110,A2700007,40.7797,241110_190845
A1300110,A2700008,64.9779,241110_190845
A1300110,A2700009,69.5041,241110_190845
A1300110,A2700011,71.1168,241110_190845
A1300110,A2700012,55.2999,241110_190845
A1300110,A2700013,38.98,241110_190845
A1300110,A2700014,68.9071,241110_190845
A1300110,A2700015,46.1437,241110_190845
A1300110,A2700016,69.8287,241110_190845
A1300110,A2700017,51.1371,241110_190845
A1300110,A2700018,55.1341,241110_190845
A1300110,A2700019,44.5385,241110_190845
A1300110,A2700020,87.157,241110_190845
A1300110,A2700023,80.9647,241110_190845
A1300110,A2700026,104.3751,241110_190845
A1300110,A2700030,40.9689,241110_190845
A1300110,A2700031,87.8472,241110_190845
A1300110,A2700036,43.6974,241110_190845
A1300110,A2700038,46.1437,241110_190845
A1300110,A2700052,141.5443,241110_190845
A1300110,A2700063,61.9143,241110_190845
A1300110,A2700066,29.66,241110_190845
A1300110,A2700070,32.549,241110_190845
A1300110,A2700071,99.6308,241110_190845
A1300110,A2700097,66.4378,241110_190845
A1300110,A2702563,75.0138,241110_190845
A1300110,A2702752,86.0828,241110_190845
A1300110,E2700553,363.0954,241110_190845
A1300110,E2700554,78.9287,241110_190845
A1303386,A1300001,10.96,241110_190845
A1303386,A1300002,12.0756,241110_190845
A1303386,A1300003,27.8533,241110_190845
A1303386,A1300004,15.2665,241110_190845
A1303386,A1300005,23.9626,241110_190845
A1303386,A1300006,15.8008,241110_190845
A1303386,A1300007,16.7866,241110_190845
A1303386,A1300008,6.6939,241110_190845
A1303386,A1300009,16.6934,241110_190845
A1303386,A1300010,28.2447,241110_190845
A1303386,A1300011,26.4645,241110_190845
A1303386,A1300018,27.2969,241110_190845
A1303386,A1300033,13.2118,241110_190845
A1303386,A1300034,13.0065,241110_190845
A1303386,A1300038,27.2102,241110_190845
A1303386,A1300045,21.3908,241110_190845
A1303386,A1300076,12.7988,241110_190845
A1303386,A1300081,28.8398,241110_190845
A1303386,A1300110,15.7108,241110_190845
A1303386,A1303449,42.5394,241110_190845
A1303386,A2700001,82.466,241110_190845
A1303386,A2700002,77.0776,241110_190845
A1303386,A2700003,69.8467,241110_190845
A1303386,A2700004,80.4657,241110_190845
A1303386,A2700005,73.8321,241110_190845
A1303386,A2700006,83.3341,241110_190845
A1303386,A2700007,47.6472,241110_190845
A1303386,A2700008,67.8041,241110_190845
A1303386,A2700009,76.3181,241110_190845
A1303386,A2700011,77.9013,241110_190845
A1303386,A2700012,62.2174,241110_190845
A1303386,A2700013,45.8716,241110_190845
A1303386,A2700014,75.7082,241110_190845
A1303386,A2700015,53.0601,241110_190845
A1303386,A2700016,72.591,241110_190845
A1303386,A2700017,53.9565,241110_190845
A1303386,A2700018,62.0435,241110_190845
A1303386,A2700019,37.4902,241110_190845
A1303386,A2700020,93.8416,241110_190845
A1303386,A2700023,87.8421,241110_190845
A1303386,A2700026,111.1384,241110_190845
A1303386,A2700030,47.3061,241110_190845
A1303386,A2700031,94.5271,241110_190845
A1303386,A2700036,37.2416,241110_190845
A1303386,A2700038,44.1896,241110_190845
A1303386,A2700052,148.069,241110_190845
A1303386,A2700063,68.6173,241110_190845
A1303386,A2700066,36.6217,241110_190845
A1303386,A2700070,43.7756,241110_190845
A1303386,A2700071,106.2993,241110_190845
A1303386,A2700097,69.057,241110_190845
A1303386,A2702563,77.8015,241110_190845
A1303386,A2702752,92.8409,241110_190845
A1303386,E2700553,356.0287,241110_190845
A1303386,E2700554,85.7473,241110_190845
A1303449,A1300001,36.0328,241110_190845
A1303449,A1300002,38.7706,241110_190845
A1303449,A1300003,30.6963,241110_190845
A1303449,A1300004,35.7764,241110_190845
A1303449,A1300005,34.882,241110_190845
A1303449,A1300006,31.9869,241110_190845
A1303449,A1300007,33.2426,241110_190845
A1303449,A1300008,43.3719,241110_190845
A1303449,A1300009,46.1198,241110_190845
A1303449,A1300010,39.9667,241110_190845
A1303449,A1300011,25.1657,241110_190845
A1303449,A1300018,47.5591,241110_190845
A1303449,A1300033,40.5741,241110_190845
A1303449,A1300034,35.4576,241110_190845
A1303449,A1300038,21.4738,241110_190845
A1303449,A1300045,28.0023,241110_190845
A1303449,A1300076,36.5214,241110_190845
A1303449,A1300081,44.2203,241110_190845
A1303449,A1300110,32.4597,241110_190845
A1303449,A1303386,41.0735,241110_190845
A1303449,A2700001,91.9348,241110_190845
A1303449,A2700002,90.2945,241110_190845
A1303449,A2700003,83.2742,241110_190845
A1303449,A2700004,89.804,241110_190845
A1303449,A2700005,87.0093,241110_190845
A1303449,A2700006,82.987,241110_190845
A1303449,A2700007,58.395,241110_190845
A1303449,A2700008,81.1722,241110_190845
A1303449,A2700009,75.9895,241110_190845
A1303449,A2700011,77.5876,241110_190845
A1303449,A2700012,57.5873,241110_190845
A1303449,A2700013,56.2966,241110_190845
A1303449,A2700014,85.0688,241110_190845
A1303449,A2700015,62.5021,241110_190845
A1303449,A2700016,85.8023,241110_190845
A1303449,A2700017,67.605,241110_190845
A1303449,A2700018,58.1143,241110_190845
A1303449,A2700019,49.8981,241110_190845
A1303449,A2700020,103.2244,241110_190845
A1303449,A2700023,97.4273,241110_190845
A1303449,A2700026,120.6316,241110_190845
A1303449,A2700030,35.6035,241110_190845
A1303449,A2700031,105.0532,241110_190845
A1303449,A2700036,52.8911,241110_190845
A1303449,A2700038,47.8449,241110_190845
A1303449,A2700052,157.1267,241110_190845
A1303449,A2700063,76.1323,241110_190845
A1303449,A2700066,46.4576,241110_190845
A1303449,A2700070,28.3469,241110_190845
A1303449,A2700071,115.5949,241110_190845
A1303449,A2700097,82.5275,241110_190845
A1303449,A2702563,90.9114,241110_190845
A1303449,A2702752,102.1744,241110_190845
A1303449,E2700553,373.3466,241110_190845
A1303449,E2700554,95.2341,241110_190845
A2700001,A1300001,102.5989,241110_190845
A2700001,A1300002,95.9332,241110_190845
A2700001,A1300003,94.0676,241110_190845
A2700001,A1300004,99.1576,241110_190845
A2700001,A1300005,81.7074,241110_190845
A2700001,A1300006,91.7272,241110_190845
A2700001,A1300007,91.3521,241110_190845
A2700001,A1300008,98.9415,241110_190845
A2700001,A1300009,99.8003,241110_190845
A2700001,A1300010,79.4331,241110_190845
A2700001,A1300011,101.736,241110_190845
A2700001,A1300018,100.287,241110_190845
A2700001,A1300033,96.7782,241110_190845
A2700001,A1300034,99.6811,241110_190845
A2700001,A1300038,93.9022,241110_190845
A2700001,A1300045,96.4077,241110_190845
A2700001,A1300076,100.0722,241110_190845
A2700001,A1300081,103.3004,241110_190845
A2700001,A1300110,92.0979,241110_190845
A2700001,A1303386,99.3451,241110_190845
A2700001,A1303449,107.0099,241110_190845
A2700001,A2700002,105.8898,241110_190845
A2700001,A2700003,120.015,241110_190845
A2700001,A2700004,3.7153,241110_190845
A2700001,A2700005,101.5425,241110_190845
A2700001,A2700006,57.7229,241110_190845
A2700001,A2700007,82.4021,241110_190845
A2700001,A2700008,98.2651,241110_190845
A2700001,A2700009,63.562,241110_190845
A2700001,A2700011,64.974,241110_190845
A2700001,A2700012,80.0048,241110_190845
A2700001,A2700013,83.5144,241110_190845
A2700001,A2700014,13.6492,241110_190845
A2700001,A2700015,82.3505,241110_190845
A2700001,A2700016,103.1348,241110_190845
A2700001,A2700017,89.4868,241110_190845
A2700001,A2700018,83.3062,241110_190845
A2700001,A2700019,112.2094,241110_190845
A2700001,A2700020,36.0521,241110_190845
A2700001,A2700023,36.723,241110_190845
A2700001,A2700026,62.8368,241110_190845
A2700001,A2700030,89.8782,241110_190845
A2700001,A2700031,37.6437,241110_190845
A2700001,A2700036,110.1639,241110_190845
A2700001,A2700038,116.4817,241110_190845
A2700001,A2700052,94.8933,241110_190845
A2700001,A2700063,44.7659,241110_190845
A2700001,A2700066,84.8219,241110_190845
A2700001,A2700070,108.0164,241110_190845
A2700001,A2700071,48.3939,241110_190845
A2700001,A2700097,119.3873,241110_190845
A2700001,A2702563,103.7149,241110_190845
A2700001,A2702752,34.3494,241110_190845
A2700001,E2700553,339.4685,241110_190845
A2700001,E2700554,41.519,241110_190845
A2700002,A1300001,78.3673,241110_190845
A2700002,A1300002,71.4474,241110_190845
A2700002,A1300003,77.082,241110_190845
A2700002,A1300004,82.3515,241110_190845
A2700002,A1300005,69.319,241110_190845
A2700002,A1300006,75.3884,241110_190845
A2700002,A1300007,74.2399,241110_190845
A2700002,A1300008,72.7835,241110_190845
A2700002,A1300009,81.4668,241110_190845
A2700002,A1300010,78.9878,241110_190845
A2700002,A1300011,87.5841,241110_190845
A2700002,A1300018,74.4681,241110_190845
A2700002,A1300033,83.4104,241110_190845
A2700002,A1300034,81.542,241110_190845
A2700002,A1300038,76.8962,241110_190845
A2700002,A1300045,79.8023,241110_190845
A2700002,A1300076,80.2563,241110_190845
A2700002,A1300081,75.4594,241110_190845
A2700002,A1300110,75.7513,241110_190845
A2700002,A1303386,76.1709,241110_190845
A2700002,A1303449,101.7903,241110_190845
A2700002,A2700001,104.3056,241110_190845
A2700002,A2700003,34.4205,241110_190845
A2700002,A2700004,103.1846,241110_190845
A2700002,A2700005,10.4601,241110_190845
A2700002,A2700006,104.1133,241110_190845
A2700002,A2700007,96.1399,241110_190845
A2700002,A2700008,10.0849,241110_190845
A2700002,A2700009,97.8546,241110_190845
A2700002,A2700011,98.4848,241110_190845
A2700002,A2700012,116.4608,241110_190845
A2700002,A2700013,91.0375,241110_190845
A2700002,A2700014,98.1183,241110_190845
A2700002,A2700015,85.7621,241110_190845
A2700002,A2700016,10.1295,241110_190845
A2700002,A2700017,48.9941,241110_190845
A2700002,A2700018,117.0298,241110_190845
A2700002,A2700019,81.0227,241110_190845
A2700002,A2700020,116.4703,241110_190845
A2700002,A2700023,108.3208,241110_190845
A2700002,A2700026,91.7538,241110_190845
A2700002,A2700030,100.7881,241110_190845
A2700002,A2700031,114.9168,241110_190845
A2700002,A2700036,77.886,241110_190845
A2700002,A2700038,87.5701,241110_190845
A2700002,A2700052,97.439,241110_190845
A2700002,A2700063,91.643,241110_190845
A2700002,A2700066,88.4347,241110_190845
A2700002,A2700070,91.3169,241110_190845
A2700002,A2700071,128.8497,241110_190845
A2700002,A2700097,38.0164,241110_190845
A2700002,A2702563,13.442,241110_190845
A2700002,A2702752,115.4718,241110_190845
A2700002,E2700553,288.0171,241110_190845
A2700002,E2700554,77.9695,241110_190845
A2700003,A1300001,73.3719,241110_190845
A2700003,A1300002,65.9775,241110_190845
A2700003,A1300003,67.5306,241110_190845
A2700003,A1300004,72.4254,241110_190845
A2700003,A1300005,60.1457,241110_190845
A2700003,A1300006,65.4003,241110_190845
A2700003,A1300007,64.638,241110_190845
A2700003,A1300008,66.1836,241110_190845
A2700003,A1300009,58.9189,241110_190845
A2700003,A1300010,58.6643,241110_190845
A2700003,A1300011,65.8511,241110_190845
A2700003,A1300018,51.6568,241110_190845
A2700003,A1300033,61.2192,241110_190845
A2700003,A1300034,76.2685,241110_190845
A2700003,A1300038,67.2789,241110_190845
A2700003,A1300045,71.0256,241110_190845
A2700003,A1300076,76.2729,241110_190845
A2700003,A1300081,53.6165,241110_190845
A2700003,A1300110,65.7662,241110_190845
A2700003,A1303386,71.5151,241110_190845
A2700003,A1303449,81.0665,241110_190845
A2700003,A2700001,100.7508,241110_190845
A2700003,A2700002,33.9075,241110_190845
A2700003,A2700004,98.6657,241110_190845
A2700003,A2700005,32.2871,241110_190845
A2700003,A2700006,100.4561,241110_190845
A2700003,A2700007,80.247,241110_190845
A2700003,A2700008,29.1713,241110_190845
A2700003,A2700009,93.3055,241110_190845
A2700003,A2700011,93.9707,241110_190845
A2700003,A2700012,94.8015,241110_190845
A2700003,A2700013,78.2905,241110_190845
A2700003,A2700014,93.7031,241110_190845
A2700003,A2700015,81.1837,241110_190845
A2700003,A2700016,29.3524,241110_190845
A2700003,A2700017,35.5584,241110_190845
A2700003,A2700018,94.6742,241110_190845
A2700003,A2700019,59.2249,241110_190845
A2700003,A2700020,112.0038,241110_190845
A2700003,A2700023,106.1026,241110_190845
A2700003,A2700026,101.9631,241110_190845
A2700003,A2700030,80.0681,241110_190845
A2700003,A2700031,113.9021,241110_190845
A2700003,A2700036,56.0228,241110_190845
A2700003,A2700038,66.3855,241110_190845
A2700003,A2700052,106.196,241110_190845
A2700003,A2700063,87.2631,241110_190845
A2700003,A2700066,69.7933,241110_190845
A2700003,A2700070,81.2052,241110_190845
A2700003,A2700071,124.2971,241110_190845
A2700003,A2700097,6.5961,241110_190845
A2700003,A2702563,36.4327,241110_190845
A2700003,A2702752,110.974,241110_190845
A2700003,E2700553,316.3874,241110_190845
A2700003,E2700554,88.1436,241110_190845
A2700004,A1300001,99.8972,241110_190845
A2700004,A1300002,93.3451,241110_190845
A2700004,A1300003,91.0624,241110_190845
A2700004,A1300004,96.3407,241110_190845
A2700004,A1300005,78.8371,241110_190845
A2700004,A1300006,89.0398,241110_190845
A2700004,A1300007,88.4656,241110_190845
A2700004,A1300008,95.9335,241110_190845
A2700004,A1300009,96.9517,241110_190845
A2700004,A1300010,76.4754,241110_190845
A2700004,A1300011,98.9242,241110_190845
