hpid1,hpid2,travel_time,측정시각
A1300018,E2700553,382.6628,241114_121943
A1300018,E2700554,86.0864,241114_121943
A1300033,A1300001,13.1295,241114_121943
A1300033,A1300002,6.771,241114_121943
A1300033,A1300003,25.4192,241114_121943
A1300033,A1300004,19.7609,241114_121943
A1300033,A1300005,20.7791,241114_121943
A1300033,A1300006,24.0611,241114_121943
A1300033,A1300007,26.7011,241114_121943
A1300033,A1300008,9.2978,241114_121943
A1300033,A1300009,12.6794,241114_121943
A1300033,A1300010,20.1767,241114_121943
A1300033,A1300011,21.9863,241114_121943
A1300033,A1300018,23.6825,241114_121943
A1300033,A1300034,17.176,241114_121943
A1300033,A1300038,24.3389,241114_121943
A1300033,A1300045,18.9674,241114_121943
A1300033,A1300076,18.2543,241114_121943
A1300033,A1300081,26.0892,241114_121943
A1300033,A1300110,23.9726,241114_121943
A1300033,A1303386,12.5712,241114_121943
A1300033,A1303449,37.5097,241114_121943
A1300033,A2700001,79.1316,241114_121943
A1300033,A2700002,70.8104,241114_121943
A1300033,A2700003,60.56,241114_121943
A1300033,A2700004,76.6476,241114_121943
A1300033,A2700005,65.2635,241114_121943
A1300033,A2700006,74.9264,241114_121943
A1300033,A2700007,41.5871,241114_121943
A1300033,A2700008,59.2593,241114_121943
A1300033,A2700009,68.7679,241114_121943
A1300033,A2700011,70.3627,241114_121943
A1300033,A2700012,55.2864,241114_121943
A1300033,A2700013,39.6596,241114_121943
A1300033,A2700014,70.9679,241114_121943
A1300033,A2700015,46.3412,241114_121943
A1300033,A2700016,64.2857,241114_121943
A1300033,A2700017,46.7064,241114_121943
A1300033,A2700018,55.0907,241114_121943
A1300033,A2700019,31.9657,241114_121943
A1300033,A2700020,89.8282,241114_121943
A1300033,A2700023,83.218,241114_121943
A1300033,A2700026,108.1542,241114_121943
A1300033,A2700030,41.3167,241114_121943
A1300033,A2700031,90.8942,241114_121943
A1300033,A2700036,34.6565,241114_121943
A1300033,A2700038,41.9508,241114_121943
A1300033,A2700052,145.0734,241114_121943
A1300033,A2700063,64.2497,241114_121943
A1300033,A2700066,30.2581,241114_121943
A1300033,A2700070,40.7325,241114_121943
A1300033,A2700071,102.9605,241114_121943
A1300033,A2700097,60.3273,241114_121943
A1300033,A2702563,68.5117,241114_121943
A1300033,A2702752,89.0584,241114_121943
A1300033,E2700553,392.6564,241114_121943
A1300033,E2700554,80.2881,241114_121943
A1300034,A1300001,5.5727,241114_121943
A1300034,A1300002,15.8607,241114_121943
A1300034,A1300003,22.7251,241114_121943
A1300034,A1300004,4.0051,241114_121943
A1300034,A1300005,23.1614,241114_121943
A1300034,A1300006,12.7887,241114_121943
A1300034,A1300007,16.0588,241114_121943
A1300034,A1300008,17.2203,241114_121943
A1300034,A1300009,21.2713,241114_121943
A1300034,A1300010,27.3443,241114_121943
A1300034,A1300011,15.314,241114_121943
A1300034,A1300018,32.2887,241114_121943
A1300034,A1300033,17.5126,241114_121943
A1300034,A1300038,14.7079,241114_121943
A1300034,A1300045,9.4706,241114_121943
A1300034,A1300076,8.5913,241114_121943
A1300034,A1300081,29.4849,241114_121943
A1300034,A1300110,14.0367,241114_121943
A1300034,A1303386,11.8756,241114_121943
A1300034,A1303449,30.6409,241114_121943
A1300034,A2700001,80.6703,241114_121943
A1300034,A2700002,79.8607,241114_121943
A1300034,A2700003,69.5977,241114_121943
A1300034,A2700004,78.833,241114_121943
A1300034,A2700005,74.458,241114_121943
A1300034,A2700006,79.1406,241114_121943
A1300034,A2700007,45.5518,241114_121943
A1300034,A2700008,68.5087,241114_121943
A1300034,A2700009,72.7705,241114_121943
A1300034,A2700011,74.5008,241114_121943
A1300034,A2700012,59.3911,241114_121943
A1300034,A2700013,43.6264,241114_121943
A1300034,A2700014,73.5191,241114_121943
A1300034,A2700015,50.3903,241114_121943
A1300034,A2700016,73.4569,241114_121943
A1300034,A2700017,55.9754,241114_121943
A1300034,A2700018,59.167,241114_121943
A1300034,A2700019,33.163,241114_121943
A1300034,A2700020,91.6858,241114_121943
A1300034,A2700023,84.8609,241114_121943
A1300034,A2700026,109.9664,241114_121943
A1300034,A2700030,43.4464,241114_121943
A1300034,A2700031,92.6485,241114_121943
A1300034,A2700036,38.3732,241114_121943
A1300034,A2700038,42.8981,241114_121943
A1300034,A2700052,146.9248,241114_121943
A1300034,A2700063,67.5628,241114_121943
A1300034,A2700066,34.1468,241114_121943
A1300034,A2700070,36.138,241114_121943
A1300034,A2700071,104.6729,241114_121943
A1300034,A2700097,69.3196,241114_121943
A1300034,A2702563,77.6508,241114_121943
A1300034,A2702752,90.8327,241114_121943
A1300034,E2700553,391.9671,241114_121943
A1300034,E2700554,82.7352,241114_121943
A1300038,A1300001,21.6836,241114_121943
A1300038,A1300002,25.009,241114_121943
A1300038,A1300003,16.2515,241114_121943
A1300038,A1300004,18.0731,241114_121943
A1300038,A1300005,20.3547,241114_121943
A1300038,A1300006,16.0369,241114_121943
A1300038,A1300007,18.5087,241114_121943
A1300038,A1300008,30.4889,241114_121943
A1300038,A1300009,30.5998,241114_121943
A1300038,A1300010,24.6428,241114_121943
A1300038,A1300011,11.2349,241114_121943
A1300038,A1300018,33.1984,241114_121943
A1300038,A1300033,26.8241,241114_121943
A1300038,A1300034,18.2559,241114_121943
A1300038,A1300045,10.9461,241114_121943
A1300038,A1300076,19.3936,241114_121943
A1300038,A1300081,30.213,241114_121943
A1300038,A1300110,16.5607,241114_121943
A1300038,A1303386,27.0797,241114_121943
A1300038,A1303449,22.183,241114_121943
A1300038,A2700001,77.7748,241114_121943
A1300038,A2700002,77.2133,241114_121943
A1300038,A2700003,67.0297,241114_121943
A1300038,A2700004,75.9279,241114_121943
A1300038,A2700005,71.6306,241114_121943
A1300038,A2700006,76.1989,241114_121943
A1300038,A2700007,42.8427,241114_121943
A1300038,A2700008,65.7145,241114_121943
A1300038,A2700009,69.9778,241114_121943
A1300038,A2700011,71.535,241114_121943
A1300038,A2700012,56.5032,241114_121943
A1300038,A2700013,40.8967,241114_121943
A1300038,A2700014,70.3761,241114_121943
A1300038,A2700015,47.405,241114_121943
A1300038,A2700016,70.7197,241114_121943
A1300038,A2700017,53.3548,241114_121943
A1300038,A2700018,56.4023,241114_121943
A1300038,A2700019,35.2503,241114_121943
A1300038,A2700020,88.6733,241114_121943
A1300038,A2700023,81.9921,241114_121943
A1300038,A2700026,106.9933,241114_121943
A1300038,A2700030,37.7055,241114_121943
A1300038,A2700031,89.6248,241114_121943
A1300038,A2700036,38.8172,241114_121943
A1300038,A2700038,46.4099,241114_121943
A1300038,A2700052,143.8797,241114_121943
A1300038,A2700063,64.6629,241114_121943
A1300038,A2700066,31.2803,241114_121943
A1300038,A2700070,34.9359,241114_121943
A1300038,A2700071,101.5822,241114_121943
A1300038,A2700097,66.7569,241114_121943
A1300038,A2702563,74.9211,241114_121943
A1300038,A2702752,87.7776,241114_121943
A1300038,E2700553,394.4234,241114_121943
A1300038,E2700554,79.6797,241114_121943
A1300045,A1300001,10.5312,241114_121943
A1300045,A1300002,17.473,241114_121943
A1300045,A1300003,21.1601,241114_121943
A1300045,A1300004,7.506,241114_121943
A1300045,A1300005,21.8797,241114_121943
A1300045,A1300006,11.5968,241114_121943
A1300045,A1300007,16.3826,241114_121943
A1300045,A1300008,22.6279,241114_121943
A1300045,A1300009,22.8886,241114_121943
A1300045,A1300010,25.8521,241114_121943
A1300045,A1300011,11.433,241114_121943
A1300045,A1300018,29.6083,241114_121943
A1300045,A1300033,19.1827,241114_121943
A1300045,A1300034,6.5788,241114_121943
A1300045,A1300038,10.3221,241114_121943
A1300045,A1300076,10.0063,241114_121943
A1300045,A1300081,26.4901,241114_121943
A1300045,A1300110,12.4366,241114_121943
A1300045,A1303386,17.4585,241114_121943
A1300045,A1303449,29.2279,241114_121943
A1300045,A2700001,79.3824,241114_121943
A1300045,A2700002,79.0768,241114_121943
A1300045,A2700003,68.6771,241114_121943
A1300045,A2700004,77.6724,241114_121943
A1300045,A2700005,73.4585,241114_121943
A1300045,A2700006,78.0156,241114_121943
A1300045,A2700007,44.3509,241114_121943
A1300045,A2700008,67.4197,241114_121943
A1300045,A2700009,71.6488,241114_121943
A1300045,A2700011,73.3696,241114_121943
A1300045,A2700012,58.1671,241114_121943
A1300045,A2700013,42.4951,241114_121943
A1300045,A2700014,72.2807,241114_121943
A1300045,A2700015,49.0934,241114_121943
A1300045,A2700016,72.4556,241114_121943
A1300045,A2700017,54.8832,241114_121943
A1300045,A2700018,57.9714,241114_121943
A1300045,A2700019,31.5028,241114_121943
A1300045,A2700020,90.4286,241114_121943
A1300045,A2700023,83.6707,241114_121943
A1300045,A2700026,108.787,241114_121943
A1300045,A2700030,42.117,241114_121943
A1300045,A2700031,91.4006,241114_121943
A1300045,A2700036,34.9858,241114_121943
A1300045,A2700038,42.7799,241114_121943
A1300045,A2700052,145.9423,241114_121943
A1300045,A2700063,66.4154,241114_121943
A1300045,A2700066,32.7599,241114_121943
A1300045,A2700070,34.4637,241114_121943
A1300045,A2700071,103.3144,241114_121943
A1300045,A2700097,68.3251,241114_121943
A1300045,A2702563,76.5931,241114_121943
A1300045,A2702752,89.4903,241114_121943
A1300045,E2700553,392.7227,241114_121943
A1300045,E2700554,81.535,241114_121943
A1300076,A1300001,8.7068,241114_121943
A1300076,A1300002,17.4906,241114_121943
A1300076,A1300003,25.1716,241114_121943
A1300076,A1300004,7.7342,241114_121943
A1300076,A1300005,28.212,241114_121943
A1300076,A1300006,14.1673,241114_121943
A1300076,A1300007,16.0569,241114_121943
A1300076,A1300008,16.2615,241114_121943
A1300076,A1300009,21.8529,241114_121943
A1300076,A1300010,32.4546,241114_121943
A1300076,A1300011,22.9882,241114_121943
A1300076,A1300018,32.3659,241114_121943
A1300076,A1300033,19.7582,241114_121943
A1300076,A1300034,8.9343,241114_121943
A1300076,A1300038,19.1061,241114_121943
A1300076,A1300045,13.8624,241114_121943
A1300076,A1300081,32.5316,241114_121943
A1300076,A1300110,14.1967,241114_121943
A1300076,A1303386,8.5527,241114_121943
A1300076,A1303449,41.0559,241114_121943
A1300076,A2700001,86.5947,241114_121943
A1300076,A2700002,82.655,241114_121943
A1300076,A2700003,72.3819,241114_121943
A1300076,A2700004,85.683,241114_121943
A1300076,A2700005,77.2382,241114_121943
A1300076,A2700006,83.9019,241114_121943
A1300076,A2700007,50.111,241114_121943
A1300076,A2700008,71.0787,241114_121943
A1300076,A2700009,77.3788,241114_121943
A1300076,A2700011,79.1573,241114_121943
A1300076,A2700012,64.0079,241114_121943
A1300076,A2700013,48.268,241114_121943
A1300076,A2700014,78.8653,241114_121943
A1300076,A2700015,54.8445,241114_121943
A1300076,A2700016,76.1711,241114_121943
A1300076,A2700017,58.5686,241114_121943
A1300076,A2700018,63.8462,241114_121943
A1300076,A2700019,37.1472,241114_121943
A1300076,A2700020,98.8766,241114_121943
A1300076,A2700023,92.0614,241114_121943
A1300076,A2700026,114.7249,241114_121943
A1300076,A2700030,50.6672,241114_121943
A1300076,A2700031,99.843,241114_121943
A1300076,A2700036,41.191,241114_121943
A1300076,A2700038,47.165,241114_121943
A1300076,A2700052,151.8859,241114_121943
A1300076,A2700063,74.8169,241114_121943
A1300076,A2700066,38.5607,241114_121943
A1300076,A2700070,41.27,241114_121943
A1300076,A2700071,109.2373,241114_121943
A1300076,A2700097,72.0517,241114_121943
A1300076,A2702563,80.4142,241114_121943
A1300076,A2702752,95.4153,241114_121943
A1300076,E2700553,395.8423,241114_121943
A1300076,E2700554,87.378,241114_121943
A1300081,A1300001,32.1105,241114_121943
A1300081,A1300002,23.4999,241114_121943
A1300081,A1300003,38.7227,241114_121943
A1300081,A1300004,34.3964,241114_121943
A1300081,A1300005,30.698,241114_121943
A1300081,A1300006,38.1921,241114_121943
A1300081,A1300007,36.1999,241114_121943
A1300081,A1300008,29.2183,241114_121943
A1300081,A1300009,20.2741,241114_121943
A1300081,A1300010,28.5479,241114_121943
A1300081,A1300011,25.8458,241114_121943
A1300081,A1300018,19.1445,241114_121943
A1300081,A1300033,23.2065,241114_121943
A1300081,A1300034,31.8395,241114_121943
A1300081,A1300038,29.4264,241114_121943
A1300081,A1300045,29.148,241114_121943
A1300081,A1300076,35.7543,241114_121943
A1300081,A1300110,37.9046,241114_121943
A1300081,A1303386,28.6066,241114_121943
A1300081,A1303449,41.7945,241114_121943
A1300081,A2700001,88.1951,241114_121943
A1300081,A2700002,70.8728,241114_121943
A1300081,A2700003,58.19,241114_121943
A1300081,A2700004,86.2448,241114_121943
A1300081,A2700005,65.4635,241114_121943
A1300081,A2700006,85.2491,241114_121943
A1300081,A2700007,51.7201,241114_121943
A1300081,A2700008,59.4569,241114_121943
A1300081,A2700009,78.8303,241114_121943
A1300081,A2700011,80.572,241114_121943
A1300081,A2700012,65.5378,241114_121943
A1300081,A2700013,49.9643,241114_121943
A1300081,A2700014,81.0614,241114_121943
A1300081,A2700015,56.5459,241114_121943
A1300081,A2700016,64.4203,241114_121943
A1300081,A2700017,42.7896,241114_121943
A1300081,A2700018,65.3475,241114_121943
A1300081,A2700019,13.4983,241114_121943
A1300081,A2700020,99.253,241114_121943
A1300081,A2700023,92.6017,241114_121943
A1300081,A2700026,117.6535,241114_121943
A1300081,A2700030,51.6037,241114_121943
A1300081,A2700031,100.1392,241114_121943
A1300081,A2700036,9.7177,241114_121943
A1300081,A2700038,28.0792,241114_121943
A1300081,A2700052,144.0799,241114_121943
A1300081,A2700063,75.3439,241114_121943
A1300081,A2700066,40.327,241114_121943
A1300081,A2700070,52.1607,241114_121943
A1300081,A2700071,112.093,241114_121943
A1300081,A2700097,57.9032,241114_121943
A1300081,A2702563,68.7261,241114_121943
A1300081,A2702752,98.2333,241114_121943
A1300081,E2700553,372.8824,241114_121943
A1300081,E2700554,90.1708,241114_121943
A1300110,A1300001,14.5762,241114_121943
A1300110,A1300002,20.8295,241114_121943
A1300110,A1300003,16.3472,241114_121943
A1300110,A1300004,8.9014,241114_121943
A1300110,A1300005,18.6488,241114_121943
A1300110,A1300006,2.5739,241114_121943
A1300110,A1300007,6.5795,241114_121943
A1300110,A1300008,18.2041,241114_121943
A1300110,A1300009,26.8057,241114_121943
A1300110,A1300010,22.5457,241114_121943
A1300110,A1300011,22.6308,241114_121943
A1300110,A1300018,31.5479,241114_121943
A1300110,A1300033,22.8837,241114_121943
A1300110,A1300034,9.96,241114_121943
A1300110,A1300038,19.4091,241114_121943
A1300110,A1300045,14.6393,241114_121943
A1300110,A1300076,10.8869,241114_121943
A1300110,A1300081,35.6246,241114_121943
A1300110,A1303386,12.5086,241114_121943
A1300110,A1303449,35.0781,241114_121943
A1300110,A2700001,76.527,241114_121943
A1300110,A2700002,75.7981,241114_121943
A1300110,A2700003,65.6704,241114_121943
A1300110,A2700004,74.7383,241114_121943
A1300110,A2700005,70.1781,241114_121943
A1300110,A2700006,74.7876,241114_121943
A1300110,A2700007,41.0466,241114_121943
A1300110,A2700008,64.24,241114_121943
A1300110,A2700009,68.489,241114_121943
A1300110,A2700011,70.1623,241114_121943
A1300110,A2700012,54.9815,241114_121943
A1300110,A2700013,39.2801,241114_121943
A1300110,A2700014,69.2611,241114_121943
A1300110,A2700015,45.821,241114_121943
A1300110,A2700016,69.2477,241114_121943
A1300110,A2700017,51.6697,241114_121943
A1300110,A2700018,54.8426,241114_121943
A1300110,A2700019,44.0558,241114_121943
A1300110,A2700020,87.5266,241114_121943
A1300110,A2700023,80.694,241114_121943
A1300110,A2700026,106.0551,241114_121943
A1300110,A2700030,41.7799,241114_121943
A1300110,A2700031,88.5285,241114_121943
A1300110,A2700036,44.1753,241114_121943
A1300110,A2700038,45.81,241114_121943
A1300110,A2700052,143.1644,241114_121943
A1300110,A2700063,63.413,241114_121943
A1300110,A2700066,29.4697,241114_121943
A1300110,A2700070,32.962,241114_121943
A1300110,A2700071,100.4817,241114_121943
A1300110,A2700097,65.3259,241114_121943
A1300110,A2702563,73.4556,241114_121943
A1300110,A2702752,86.6878,241114_121943
A1300110,E2700553,385.4973,241114_121943
A1300110,E2700554,78.6197,241114_121943
A1303386,A1300001,10.9564,241114_121943
A1303386,A1300002,12.9725,241114_121943
A1303386,A1300003,26.882,241114_121943
A1303386,A1300004,15.5036,241114_121943
A1303386,A1300005,26.1335,241114_121943
A1303386,A1300006,15.4856,241114_121943
A1303386,A1300007,16.0684,241114_121943
A1303386,A1300008,8.1679,241114_121943
A1303386,A1300009,17.1362,241114_121943
A1303386,A1300010,29.4955,241114_121943
A1303386,A1300011,27.026,241114_121943
A1303386,A1300018,26.9426,241114_121943
A1303386,A1300033,13.2682,241114_121943
A1303386,A1300034,12.4697,241114_121943
A1303386,A1300038,26.6132,241114_121943
A1303386,A1300045,20.6772,241114_121943
A1303386,A1300076,12.7098,241114_121943
A1303386,A1300081,29.5874,241114_121943
A1303386,A1300110,15.4163,241114_121943
A1303386,A1303449,45.7968,241114_121943
A1303386,A2700001,83.7657,241114_121943
A1303386,A2700002,79.6924,241114_121943
A1303386,A2700003,69.3958,241114_121943
A1303386,A2700004,81.9878,241114_121943
A1303386,A2700005,74.2046,241114_121943
A1303386,A2700006,82.4419,241114_121943
A1303386,A2700007,48.623,241114_121943
A1303386,A2700008,68.1842,241114_121943
A1303386,A2700009,75.9349,241114_121943
A1303386,A2700011,77.7289,241114_121943
A1303386,A2700012,62.5374,241114_121943
A1303386,A2700013,46.808,241114_121943
A1303386,A2700014,76.6271,241114_121943
A1303386,A2700015,53.4193,241114_121943
A1303386,A2700016,73.2871,241114_121943
A1303386,A2700017,55.6467,241114_121943
A1303386,A2700018,62.3547,241114_121943
A1303386,A2700019,37.4556,241114_121943
A1303386,A2700020,94.7814,241114_121943
A1303386,A2700023,88.067,241114_121943
A1303386,A2700026,113.2488,241114_121943
A1303386,A2700030,48.3777,241114_121943
A1303386,A2700031,95.7615,241114_121943
A1303386,A2700036,38.0582,241114_121943
A1303386,A2700038,47.4973,241114_121943
A1303386,A2700052,150.4649,241114_121943
A1303386,A2700063,70.8035,241114_121943
A1303386,A2700066,37.0752,241114_121943
A1303386,A2700070,43.0948,241114_121943
A1303386,A2700071,107.7282,241114_121943
A1303386,A2700097,69.2191,241114_121943
A1303386,A2702563,77.3271,241114_121943
A1303386,A2702752,93.9219,241114_121943
A1303386,E2700553,390.5562,241114_121943
A1303386,E2700554,85.9134,241114_121943
A1303449,A1300001,33.3011,241114_121943
A1303449,A1300002,36.7329,241114_121943
A1303449,A1300003,30.3131,241114_121943
A1303449,A1300004,36.1242,241114_121943
A1303449,A1300005,33.6642,241114_121943
A1303449,A1300006,30.3069,241114_121943
A1303449,A1300007,31.4438,241114_121943
A1303449,A1300008,42.4466,241114_121943
A1303449,A1300009,42.7906,241114_121943
A1303449,A1300010,38.942,241114_121943
A1303449,A1300011,23.2078,241114_121943
A1303449,A1300018,45.4477,241114_121943
A1303449,A1300033,38.517,241114_121943
A1303449,A1300034,32.3849,241114_121943
A1303449,A1300038,21.0922,241114_121943
A1303449,A1300045,27.5383,241114_121943
A1303449,A1300076,37.1265,241114_121943
A1303449,A1300081,42.0652,241114_121943
A1303449,A1300110,30.8231,241114_121943
A1303449,A1303386,38.7441,241114_121943
A1303449,A2700001,90.694,241114_121943
A1303449,A2700002,90.4804,241114_121943
A1303449,A2700003,84.3773,241114_121943
A1303449,A2700004,89.0574,241114_121943
A1303449,A2700005,84.7796,241114_121943
A1303449,A2700006,83.8198,241114_121943
A1303449,A2700007,56.0468,241114_121943
A1303449,A2700008,78.9047,241114_121943
A1303449,A2700009,77.2732,241114_121943
A1303449,A2700011,79.1949,241114_121943
A1303449,A2700012,58.0622,241114_121943
A1303449,A2700013,54.2608,241114_121943
A1303449,A2700014,83.7521,241114_121943
A1303449,A2700015,60.5595,241114_121943
A1303449,A2700016,83.866,241114_121943
A1303449,A2700017,72.8302,241114_121943
A1303449,A2700018,57.933,241114_121943
A1303449,A2700019,47.009,241114_121943
A1303449,A2700020,101.7263,241114_121943
A1303449,A2700023,95.3174,241114_121943
A1303449,A2700026,120.3396,241114_121943
A1303449,A2700030,36.4356,241114_121943
A1303449,A2700031,102.7058,241114_121943
A1303449,A2700036,50.9405,241114_121943
A1303449,A2700038,47.2934,241114_121943
A1303449,A2700052,157.2038,241114_121943
A1303449,A2700063,78.054,241114_121943
A1303449,A2700066,44.763,241114_121943
A1303449,A2700070,27.937,241114_121943
A1303449,A2700071,114.7598,241114_121943
A1303449,A2700097,84.1384,241114_121943
A1303449,A2702563,88.0911,241114_121943
A1303449,A2702752,100.8986,241114_121943
A1303449,E2700553,408.7752,241114_121943
A1303449,E2700554,92.7887,241114_121943
A2700001,A1300001,85.624,241114_121943
A2700001,A1300002,80.5297,241114_121943
A2700001,A1300003,76.9416,241114_121943
A2700001,A1300004,82.9501,241114_121943
A2700001,A1300005,64.761,241114_121943
A2700001,A1300006,73.6962,241114_121943
A2700001,A1300007,75.0094,241114_121943
A2700001,A1300008,82.4509,241114_121943
A2700001,A1300009,82.296,241114_121943
A2700001,A1300010,62.6874,241114_121943
A2700001,A1300011,83.8553,241114_121943
A2700001,A1300018,83.1197,241114_121943
A2700001,A1300033,80.4392,241114_121943
A2700001,A1300034,81.3753,241114_121943
A2700001,A1300038,76.2871,241114_121943
A2700001,A1300045,80.5623,241114_121943
A2700001,A1300076,84.6403,241114_121943
A2700001,A1300081,84.7901,241114_121943
A2700001,A1300110,74.1308,241114_121943
A2700001,A1303386,82.6216,241114_121943
A2700001,A1303449,90.0683,241114_121943
A2700001,A2700002,110.5991,241114_121943
A2700001,A2700003,99.8054,241114_121943
A2700001,A2700004,3.8032,241114_121943
A2700001,A2700005,103.7613,241114_121943
A2700001,A2700006,55.6855,241114_121943
A2700001,A2700007,78.0012,241114_121943
A2700001,A2700008,99.9271,241114_121943
A2700001,A2700009,60.7623,241114_121943
A2700001,A2700011,61.6231,241114_121943
A2700001,A2700012,75.7355,241114_121943
A2700001,A2700013,73.7791,241114_121943
A2700001,A2700014,14.1218,241114_121943
A2700001,A2700015,68.6012,241114_121943
A2700001,A2700016,105.4099,241114_121943
A2700001,A2700017,75.5788,241114_121943
A2700001,A2700018,78.7254,241114_121943
A2700001,A2700019,92.7785,241114_121943
A2700001,A2700020,36.104,241114_121943
A2700001,A2700023,35.7959,241114_121943
A2700001,A2700026,64.1315,241114_121943
A2700001,A2700030,83.6207,241114_121943
A2700001,A2700031,37.2212,241114_121943
A2700001,A2700036,92.5837,241114_121943
A2700001,A2700038,98.0509,241114_121943
A2700001,A2700052,96.7898,241114_121943
A2700001,A2700063,41.8434,241114_121943
A2700001,A2700066,70.2366,241114_121943
A2700001,A2700070,90.4314,241114_121943
A2700001,A2700071,48.689,241114_121943
A2700001,A2700097,99.5649,241114_121943
A2700001,A2702563,101.3556,241114_121943
A2700001,A2702752,34.4079,241114_121943
A2700001,E2700553,351.8043,241114_121943
A2700001,E2700554,40.8202,241114_121943
A2700002,A1300001,77.7107,241114_121943
A2700002,A1300002,70.8159,241114_121943
A2700002,A1300003,76.6746,241114_121943
A2700002,A1300004,80.0197,241114_121943
A2700002,A1300005,68.6012,241114_121943
A2700002,A1300006,73.0784,241114_121943
A2700002,A1300007,74.1452,241114_121943
A2700002,A1300008,72.1415,241114_121943
A2700002,A1300009,68.3327,241114_121943
A2700002,A1300010,67.3789,241114_121943
A2700002,A1300011,83.0849,241114_121943
A2700002,A1300018,66.1416,241114_121943
A2700002,A1300033,70.9798,241114_121943
A2700002,A1300034,79.2242,241114_121943
A2700002,A1300038,75.3231,241114_121943
A2700002,A1300045,79.8893,241114_121943
A2700002,A1300076,81.5055,241114_121943
A2700002,A1300081,67.1451,241114_121943
A2700002,A1300110,73.4775,241114_121943
A2700002,A1303386,76.3759,241114_121943
A2700002,A1303449,89.1883,241114_121943
A2700002,A2700001,104.6946,241114_121943
A2700002,A2700003,34.5788,241114_121943
A2700002,A2700004,105.6115,241114_121943
A2700002,A2700005,11.4573,241114_121943
A2700002,A2700006,100.4975,241114_121943
A2700002,A2700007,89.1118,241114_121943
A2700002,A2700008,10.9922,241114_121943
A2700002,A2700009,96.4108,241114_121943
A2700002,A2700011,97.3576,241114_121943
A2700002,A2700012,102.4201,241114_121943
A2700002,A2700013,83.7897,241114_121943
A2700002,A2700014,97.8845,241114_121943
A2700002,A2700015,85.8131,241114_121943
A2700002,A2700016,10.7584,241114_121943
A2700002,A2700017,48.8366,241114_121943
A2700002,A2700018,101.9624,241114_121943
A2700002,A2700019,76.8805,241114_121943
A2700002,A2700020,115.9762,241114_121943
A2700002,A2700023,106.1105,241114_121943
A2700002,A2700026,94.5593,241114_121943
A2700002,A2700030,88.965,241114_121943
A2700002,A2700031,117.0504,241114_121943
A2700002,A2700036,75.1023,241114_121943
A2700002,A2700038,80.0541,241114_121943
A2700002,A2700052,99.2044,241114_121943
A2700002,A2700063,92.2904,241114_121943
A2700002,A2700066,77.9595,241114_121943
A2700002,A2700070,89.5308,241114_121943
A2700002,A2700071,128.7793,241114_121943
A2700002,A2700097,39.7642,241114_121943
A2700002,A2702563,12.9655,241114_121943
A2700002,A2702752,115.0722,241114_121943
A2700002,E2700553,297.5168,241114_121943
A2700002,E2700554,79.4718,241114_121943
A2700003,A1300001,64.9548,241114_121943
A2700003,A1300002,58.2028,241114_121943
A2700003,A1300003,64.0872,241114_121943
A2700003,A1300004,71.061,241114_121943
A2700003,A1300005,56.1717,241114_121943
A2700003,A1300006,60.6428,241114_121943
A2700003,A1300007,61.6359,241114_121943
A2700003,A1300008,59.743,241114_121943
A2700003,A1300009,55.8642,241114_121943
A2700003,A1300010,55.4338,241114_121943
A2700003,A1300011,63.0734,241114_121943
A2700003,A1300018,48.6974,241114_121943
A2700003,A1300033,58.2241,241114_121943
A2700003,A1300034,68.3694,241114_121943
A2700003,A1300038,62.8294,241114_121943
A2700003,A1300045,67.5655,241114_121943
A2700003,A1300076,69.602,241114_121943
A2700003,A1300081,49.8582,241114_121943
A2700003,A1300110,61.0581,241114_121943
A2700003,A1303386,63.5718,241114_121943
A2700003,A1303449,78.7492,241114_121943
A2700003,A2700001,96.7682,241114_121943
A2700003,A2700002,34.9845,241114_121943
A2700003,A2700004,94.8981,241114_121943
A2700003,A2700005,31.8916,241114_121943
A2700003,A2700006,94.4497,241114_121943
A2700003,A2700007,76.492,241114_121943
A2700003,A2700008,29.0726,241114_121943
A2700003,A2700009,88.1579,241114_121943
A2700003,A2700011,89.0203,241114_121943
A2700003,A2700012,90.1304,241114_121943
A2700003,A2700013,74.6863,241114_121943
A2700003,A2700014,89.6969,241114_121943
A2700003,A2700015,77.4092,241114_121943
A2700003,A2700016,28.9595,241114_121943
A2700003,A2700017,34.7107,241114_121943
A2700003,A2700018,89.9038,241114_121943
A2700003,A2700019,56.1055,241114_121943
A2700003,A2700020,107.65,241114_121943
A2700003,A2700023,100.9206,241114_121943
A2700003,A2700026,103.7409,241114_121943
A2700003,A2700030,76.3704,241114_121943
A2700003,A2700031,108.6918,241114_121943
A2700003,A2700036,54.2249,241114_121943
A2700003,A2700038,62.6036,241114_121943
A2700003,A2700052,108.2055,241114_121943
A2700003,A2700063,84.1283,241114_121943
A2700003,A2700066,65.4959,241114_121943
A2700003,A2700070,77.0446,241114_121943
A2700003,A2700071,120.4228,241114_121943
A2700003,A2700097,5.8948,241114_121943
A2700003,A2702563,34.9702,241114_121943
A2700003,A2702752,106.8141,241114_121943
A2700003,E2700553,346.2173,241114_121943
A2700003,E2700554,89.0786,241114_121943
A2700004,A1300001,84.633,241114_121943
A2700004,A1300002,79.2355,241114_121943
A2700004,A1300003,76.0048,241114_121943
A2700004,A1300004,82.0873,241114_121943
A2700004,A1300005,63.6328,241114_121943
A2700004,A1300006,72.6784,241114_121943
A2700004,A1300007,73.8911,241114_121943
